TradeID,Direction,EntryTime,EntryPrice,EntryRSI,ExitReason,Profit,BarsHeld,BestPricePct,ImmediateReversal,NearMiss,SqueezeDuration,ATR,HourOfDay,DayOfWeek
3,SHORT,2025-10-24T19:53:00.000Z,53704.19,43.6,SL,-107.41,18,66.0,0,1,10,83.24,19,5
4,LONG,2025-10-24T20:26:00.000Z,53896.03,67.5,SL,-107.79,9,19.1,0,0,14,71.71,20,5
6,LONG,2025-10-24T21:08:00.000Z,54446.00,76.8,SL,-108.89,6,41.7,0,0,5,85.66,21,5
7,SHORT,2025-10-24T22:06:00.000Z,54368.35,37.8,SL,-108.74,3,33.6,1,0,9,92.89,22,5
8,LONG,2025-10-24T22:22:00.000Z,54685.72,61.2,SL,-109.37,3,7.0,1,0,4,82.01,22,5
11,LONG,2025-10-25T00:26:00.000Z,54533.53,62.0,SL,-109.07,6,30.9,0,0,3,81.14,0,6
13,LONG,2025-10-25T01:35:00.000Z,54157.98,67.9,SL,-108.32,1,4.8,1,0,3,76.73,1,6
14,SHORT,2025-10-25T01:42:00.000Z,53775.50,35.8,SL,-107.55,2,8.4,1,0,3,80.52,1,6
15,LONG,2025-10-25T02:39:00.000Z,53783.83,57.2,SL,-107.57,5,15.3,0,0,5,70.54,2,6
16,LONG,2025-10-25T03:03:00.000Z,53852.53,62.2,SL,-107.71,11,50.4,0,1,6,78.17,3,6
17,SHORT,2025-10-25T03:17:00.000Z,53628.47,41.6,SL,-107.26,19,60.8,0,1,6,85.74,3,6
18,LONG,2025-10-25T03:41:00.000Z,53774.57,55.5,SL,-107.55,5,34.2,0,0,8,80.86,3,6
19,LONG,2025-10-25T03:48:00.000Z,53868.13,63.0,SL,-107.74,19,66.9,0,1,9,85.04,3,6
20,SHORT,2025-10-25T04:42:00.000Z,53871.07,42.3,SL,-107.74,18,71.5,0,1,7,81.59,4,6
24,SHORT,2025-10-25T06:38:00.000Z,54280.29,39.9,SL,-108.56,6,42.8,0,0,5,79.99,6,6
25,SHORT,2025-10-25T07:01:00.000Z,54112.12,34.4,SL,-108.22,8,34.3,0,0,2,80.50,7,6
27,SHORT,2025-10-25T08:00:00.000Z,53732.37,32.3,SL,-107.46,35,75.3,0,1,2,73.09,8,6
28,SHORT,2025-10-25T08:56:00.000Z,53168.97,24.6,SL,-106.34,2,0.0,1,0,6,80.90,8,6
29,SHORT,2025-10-25T09:42:00.000Z,53094.60,39.1,SL,-106.19,8,67.3,0,1,17,75.49,9,6
30,SHORT,2025-10-25T10:16:00.000Z,52752.57,32.0,SL,-105.51,9,35.6,0,0,1,66.39,10,6
31,LONG,2025-10-25T10:27:00.000Z,53031.64,63.3,SL,-106.06,5,41.8,0,0,2,70.98,10,6
32,LONG,2025-10-25T12:42:00.000Z,53862.14,69.9,SL,-107.72,7,32.1,0,0,5,74.17,12,6
33,SHORT,2025-10-25T13:00:00.000Z,53652.90,37.8,SL,-107.31,2,1.2,1,0,6,69.32,13,6
35,LONG,2025-10-25T13:40:00.000Z,54210.60,70.7,SL,-108.42,6,41.8,0,0,2,88.90,13,6
36,LONG,2025-10-25T14:44:00.000Z,54207.13,56.9,SL,-108.41,3,2.0,1,0,7,81.69,14,6
37,SHORT,2025-10-25T14:52:00.000Z,53891.44,37.4,SL,-107.78,2,0.0,1,0,15,74.42,14,6
38,SHORT,2025-10-25T15:15:00.000Z,53946.63,36.3,SL,-107.89,2,0.0,1,0,2,82.02,15,6
39,LONG,2025-10-25T15:57:00.000Z,54076.89,58.7,SL,-108.15,14,64.5,0,1,4,74.06,15,6
40,SHORT,2025-10-25T16:36:00.000Z,53728.08,28.6,SL,-107.46,5,32.2,0,0,6,65.72,16,6
42,LONG,2025-10-25T17:21:00.000Z,53747.22,63.4,SL,-107.49,2,9.2,1,0,7,75.20,17,6
43,LONG,2025-10-25T17:27:00.000Z,53802.61,62.9,SL,-107.61,8,76.9,0,1,13,82.03,17,6
45,LONG,2025-10-25T18:26:00.000Z,53884.51,63.2,SL,-107.77,2,3.3,1,0,7,76.50,18,6
46,SHORT,2025-10-25T18:49:00.000Z,53529.32,40.3,SL,-107.06,4,9.7,0,0,3,81.34,18,6
47,SHORT,2025-10-25T18:55:00.000Z,53465.84,35.5,SL,-106.93,7,31.2,0,0,9,78.50,18,6
48,LONG,2025-10-25T19:03:00.000Z,53720.46,63.8,SL,-107.44,5,27.5,0,0,2,75.60,19,6
49,LONG,2025-10-25T19:29:00.000Z,53599.61,60.5,SL,-107.20,4,23.6,0,0,3,74.67,19,6
51,SHORT,2025-10-25T20:07:00.000Z,53073.49,37.6,SL,-106.15,9,15.3,0,0,6,77.19,20,6
52,LONG,2025-10-25T20:25:00.000Z,53251.31,57.8,SL,-106.50,4,14.4,0,0,20,72.79,20,6
53,SHORT,2025-10-25T20:34:00.000Z,52934.63,35.0,SL,-105.87,3,6.7,1,0,20,79.13,20,6
55,LONG,2025-10-25T21:13:00.000Z,53550.24,75.7,SL,-107.10,2,9.7,1,0,3,81.24,21,6
56,LONG,2025-10-25T21:41:00.000Z,53643.23,65.1,SL,-107.29,2,4.4,1,0,1,77.06,21,6
59,SHORT,2025-10-25T23:30:00.000Z,52521.94,32.7,SL,-105.04,13,92.8,0,1,6,69.61,23,6
62,LONG,2025-10-26T01:20:00.000Z,52597.94,64.8,SL,-105.20,7,53.0,0,1,3,80.80,1,0
63,SHORT,2025-10-26T02:38:00.000Z,51465.08,32.3,SL,-102.93,2,0.0,1,0,7,80.76,2,0
64,LONG,2025-10-26T03:10:00.000Z,51946.21,72.9,SL,-103.89,6,43.3,0,0,5,69.82,3,0
65,LONG,2025-10-26T04:09:00.000Z,51365.34,59.7,SL,-102.73,2,11.4,1,0,13,68.78,4,0
69,SHORT,2025-10-26T05:42:00.000Z,50381.78,34.7,SL,-100.76,1,0.0,1,0,2,83.19,5,0
70,SHORT,2025-10-26T05:53:00.000Z,50361.85,36.2,SL,-100.72,8,25.2,0,0,2,85.84,5,0
71,SHORT,2025-10-26T06:25:00.000Z,50400.68,44.3,SL,-100.80,3,21.3,1,0,8,72.80,6,0
73,SHORT,2025-10-26T08:29:00.000Z,49682.51,40.1,SL,-99.37,5,19.0,0,0,9,67.33,8,0
75,LONG,2025-10-26T09:02:00.000Z,50087.35,69.4,SL,-100.17,1,9.7,1,0,10,78.31,9,0
76,SHORT,2025-10-26T09:08:00.000Z,49804.44,37.3,SL,-99.61,3,1.7,1,0,5,78.31,9,0
77,LONG,2025-10-26T09:15:00.000Z,50181.15,68.6,SL,-100.36,6,49.6,0,0,2,82.04,9,0
78,SHORT,2025-10-26T09:41:00.000Z,49949.32,44.7,SL,-99.90,6,28.8,0,0,4,74.09,9,0
79,LONG,2025-10-26T09:50:00.000Z,50152.90,59.1,SL,-100.31,7,34.9,0,0,13,68.93,9,0
80,SHORT,2025-10-26T11:06:00.000Z,49895.44,35.0,SL,-99.79,3,6.6,1,0,4,72.86,11,0
81,SHORT,2025-10-26T11:22:00.000Z,49738.58,32.8,SL,-99.48,6,24.8,0,0,19,72.21,11,0
84,LONG,2025-10-26T12:24:00.000Z,50723.14,64.4,SL,-101.45,14,65.3,0,1,7,67.87,12,0
85,SHORT,2025-10-26T12:39:00.000Z,50529.72,37.0,SL,-101.06,19,83.1,0,1,2,74.96,12,0
86,SHORT,2025-10-26T13:57:00.000Z,50493.74,31.9,SL,-100.99,6,25.8,0,0,2,71.53,13,0
88,SHORT,2025-10-26T14:30:00.000Z,50068.69,19.9,SL,-100.14,7,34.8,0,0,11,68.74,14,0
89,LONG,2025-10-26T15:07:00.000Z,50288.43,60.0,SL,-100.58,7,36.0,0,0,4,72.00,15,0
90,SHORT,2025-10-26T15:34:00.000Z,49901.36,32.2,SL,-99.80,1,2.1,1,0,3,76.03,15,0
91,LONG,2025-10-26T15:51:00.000Z,50216.69,63.1,SL,-100.43,2,1.8,1,0,3,75.16,15,0
92,LONG,2025-10-26T16:30:00.000Z,50521.53,64.7,SL,-101.04,4,35.9,0,0,18,69.64,16,0
93,SHORT,2025-10-26T16:36:00.000Z,50276.43,40.4,SL,-100.55,4,18.6,0,0,2,69.32,16,0
94,SHORT,2025-10-26T16:49:00.000Z,50098.15,30.3,SL,-100.20,2,17.5,1,0,2,72.47,16,0
95,LONG,2025-10-26T17:33:00.000Z,50545.02,61.1,SL,-101.09,1,2.3,1,0,3,83.87,17,0
98,SHORT,2025-10-26T19:31:00.000Z,49029.30,23.7,SL,-98.06,8,38.6,0,0,10,70.42,19,0
100,SHORT,2025-10-26T21:41:00.000Z,50297.94,42.6,SL,-100.60,5,27.8,0,0,3,68.30,21,0
102,LONG,2025-10-26T22:08:00.000Z,50888.81,75.5,SL,-101.78,5,23.0,0,0,8,77.54,22,0
104,SHORT,2025-10-26T22:49:00.000Z,50013.63,16.6,SL,-100.03,5,32.4,0,0,5,78.29,22,0
106,LONG,2025-10-27T00:27:00.000Z,49368.95,62.0,SL,-98.74,7,30.7,0,0,5,76.93,0,1
108,SHORT,2025-10-27T01:50:00.000Z,49102.25,43.9,SL,-98.20,2,0.0,1,0,1,70.32,1,1
110,LONG,2025-10-27T03:54:00.000Z,49777.78,59.9,SL,-99.56,11,74.6,0,1,6,66.05,3,1
112,LONG,2025-10-27T04:45:00.000Z,50164.50,67.1,SL,-100.33,14,52.1,0,1,8,76.52,4,1
113,LONG,2025-10-27T05:29:00.000Z,50109.80,60.3,SL,-100.22,10,89.2,0,1,20,72.57,5,1
114,SHORT,2025-10-27T06:02:00.000Z,50133.78,42.3,SL,-100.27,2,5.5,1,0,3,75.60,6,1
116,LONG,2025-10-27T06:31:00.000Z,50586.42,66.0,SL,-101.17,11,17.1,0,0,1,68.63,6,1
118,SHORT,2025-10-27T06:48:00.000Z,50061.34,22.9,SL,-100.12,2,3.2,1,0,14,76.07,6,1
119,LONG,2025-10-27T07:17:00.000Z,50507.82,74.0,SL,-101.02,2,14.8,1,0,8,69.77,7,1
120,SHORT,2025-10-27T07:44:00.000Z,50168.97,36.0,SL,-100.34,7,44.2,0,0,11,74.09,7,1
121,LONG,2025-10-27T07:59:00.000Z,50471.79,62.6,SL,-100.94,8,46.3,0,0,7,78.10,7,1
123,LONG,2025-10-27T08:56:00.000Z,50627.91,72.9,SL,-101.26,13,44.9,0,0,5,76.18,8,1
124,SHORT,2025-10-27T09:37:00.000Z,50454.42,36.7,SL,-100.91,1,2.1,1,0,4,68.09,9,1
126,SHORT,2025-10-27T09:55:00.000Z,50167.95,25.1,SL,-100.34,2,13.8,1,0,11,77.31,9,1
128,LONG,2025-10-27T10:31:00.000Z,50752.85,79.3,SL,-101.51,3,7.7,1,0,4,71.98,10,1
130,SHORT,2025-10-27T12:45:00.000Z,49989.05,41.6,SL,-99.98,22,74.0,0,1,11,63.81,12,1
134,LONG,2025-10-27T16:41:00.000Z,49883.29,67.5,SL,-99.77,5,56.1,0,1,5,78.60,16,1
135,SHORT,2025-10-27T17:58:00.000Z,48906.01,34.1,SL,-97.81,9,27.8,0,0,12,63.91,17,1
138,SHORT,2025-10-27T18:57:00.000Z,48314.06,32.5,SL,-96.63,13,83.8,0,1,11,66.90,18,1
141,LONG,2025-10-27T20:22:00.000Z,49135.50,71.0,SL,-98.27,4,35.9,0,0,5,72.56,20,1
143,LONG,2025-10-27T21:29:00.000Z,49471.37,67.8,SL,-98.94,6,57.6,0,1,12,78.10,21,1
144,SHORT,2025-10-27T21:59:00.000Z,49076.67,31.9,SL,-98.15,10,48.3,0,0,4,72.61,21,1
145,LONG,2025-10-27T23:07:00.000Z,48461.73,55.0,SL,-96.92,11,48.0,0,0,2,68.84,23,1
146,SHORT,2025-10-27T23:25:00.000Z,48294.19,42.7,SL,-96.59,2,0.0,1,0,1,70.24,23,1
149,SHORT,2025-10-28T02:22:00.000Z,47741.25,29.5,SL,-95.48,4,5.1,0,0,8,60.52,2,2
150,LONG,2025-10-28T02:32:00.000Z,47972.73,58.3,SL,-95.95,13,63.3,0,1,5,66.36,2,2
151,SHORT,2025-10-28T02:46:00.000Z,47739.30,34.3,SL,-95.48,13,81.3,0,1,6,72.60,2,2
152,SHORT,2025-10-28T03:11:00.000Z,47539.85,28.0,SL,-95.08,3,8.2,1,0,4,72.77,3,2
153,SHORT,2025-10-28T03:31:00.000Z,47427.38,30.5,SL,-94.85,2,9.4,1,0,8,65.31,3,2
154,LONG,2025-10-28T03:38:00.000Z,47608.52,57.2,SL,-95.22,2,4.3,1,0,15,73.15,3,2
155,SHORT,2025-10-28T04:09:00.000Z,47306.90,33.7,SL,-94.61,18,94.9,0,1,4,66.27,4,2
156,SHORT,2025-10-28T04:36:00.000Z,47180.00,34.3,SL,-94.36,9,35.5,0,0,1,67.59,4,2
157,LONG,2025-10-28T05:16:00.000Z,47392.35,63.5,SL,-94.78,13,42.3,0,0,11,68.85,5,2
159,LONG,2025-10-28T06:35:00.000Z,47748.46,71.3,SL,-95.50,7,57.0,0,1,1,66.26,6,2
161,LONG,2025-10-28T07:33:00.000Z,48086.50,78.1,SL,-96.17,12,99.9,0,1,5,74.54,7,2
162,LONG,2025-10-28T08:11:00.000Z,48213.93,61.7,SL,-96.43,2,1.9,1,0,2,75.88,8,2
163,LONG,2025-10-28T08:16:00.000Z,48287.24,68.1,SL,-96.57,2,3.1,1,0,2,75.88,8,2
165,LONG,2025-10-28T10:17:00.000Z,48605.24,67.1,SL,-97.21,16,61.4,0,1,7,58.97,10,2
166,SHORT,2025-10-28T10:34:00.000Z,48463.44,41.3,SL,-96.93,1,6.3,1,0,6,66.71,10,2
167,SHORT,2025-10-28T10:47:00.000Z,48426.77,39.1,SL,-96.85,1,0.0,1,0,9,72.67,10,2
170,SHORT,2025-10-28T12:15:00.000Z,48956.26,41.8,SL,-97.91,12,43.6,0,0,6,71.42,12,2
171,SHORT,2025-10-28T13:02:00.000Z,49168.16,42.9,SL,-98.34,13,56.0,0,1,3,75.46,13,2
172,LONG,2025-10-28T13:19:00.000Z,49353.40,57.4,SL,-98.71,5,15.6,0,0,2,70.34,13,2
173,SHORT,2025-10-28T14:36:00.000Z,49504.42,35.6,SL,-99.01,2,3.9,1,0,8,72.57,14,2
175,LONG,2025-10-28T15:43:00.000Z,49375.88,66.1,SL,-98.75,7,21.3,0,0,7,75.08,15,2
176,SHORT,2025-10-28T15:59:00.000Z,49194.94,39.5,SL,-98.39,5,31.0,0,0,9,70.18,15,2
177,SHORT,2025-10-28T16:25:00.000Z,49067.95,36.9,SL,-98.14,7,41.9,0,0,20,72.95,16,2
178,LONG,2025-10-28T16:39:00.000Z,49236.91,55.7,SL,-98.47,9,73.6,0,1,20,67.33,16,2
179,LONG,2025-10-28T17:45:00.000Z,49217.81,57.8,SL,-98.44,4,15.7,0,0,8,71.86,17,2
180,SHORT,2025-10-28T18:35:00.000Z,49328.60,43.9,SL,-98.66,3,28.0,1,0,16,69.26,18,2
181,SHORT,2025-10-28T18:41:00.000Z,49298.39,41.1,SL,-98.60,18,72.4,0,1,20,74.25,18,2
182,LONG,2025-10-28T19:00:00.000Z,49415.35,57.9,SL,-98.83,4,18.5,0,0,1,70.91,19,2
186,SHORT,2025-10-28T21:58:00.000Z,49208.14,42.4,SL,-98.42,2,8.7,1,0,7,67.21,21,2
187,LONG,2025-10-28T22:11:00.000Z,49460.43,62.3,SL,-98.92,3,34.3,1,0,10,75.21,22,2
188,LONG,2025-10-28T22:21:00.000Z,49533.66,63.9,SL,-99.07,7,41.4,0,0,2,75.14,22,2
189,SHORT,2025-10-28T22:36:00.000Z,49317.80,42.3,SL,-98.64,6,17.7,0,0,2,75.58,22,2
190,LONG,2025-10-28T22:56:00.000Z,49535.59,59.0,SL,-99.07,4,8.3,0,0,1,74.71,22,2
191,SHORT,2025-10-28T23:02:00.000Z,49321.82,39.4,SL,-98.64,5,21.3,0,0,4,70.56,23,2
193,SHORT,2025-10-29T00:12:00.000Z,49665.62,39.5,SL,-99.33,43,95.3,0,1,2,64.38,0,3
195,LONG,2025-10-29T01:46:00.000Z,50071.71,61.0,SL,-100.14,10,42.6,0,0,4,74.89,1,3
196,SHORT,2025-10-29T02:11:00.000Z,49859.88,42.1,SL,-99.72,2,27.2,1,0,5,72.22,2,3
197,LONG,2025-10-29T02:37:00.000Z,49990.18,57.2,SL,-99.98,2,1.0,1,0,12,72.08,2,3
199,LONG,2025-10-29T04:37:00.000Z,49307.02,55.7,SL,-98.61,6,29.3,0,0,5,66.23,4,3
200,SHORT,2025-10-29T04:47:00.000Z,49056.61,31.3,SL,-98.11,10,45.2,0,0,2,67.57,4,3
201,LONG,2025-10-29T05:33:00.000Z,49403.35,65.9,SL,-98.81,11,49.2,0,0,5,69.36,5,3
202,SHORT,2025-10-29T06:10:00.000Z,49301.26,38.4,SL,-98.60,8,43.3,0,0,20,68.63,6,3
203,LONG,2025-10-29T06:41:00.000Z,49372.96,61.3,SL,-98.75,6,62.0,0,1,2,72.54,6,3
204,LONG,2025-10-29T06:56:00.000Z,49554.05,69.5,SL,-99.11,10,30.6,0,0,3,68.88,6,3
206,LONG,2025-10-29T08:53:00.000Z,49074.22,61.5,SL,-98.15,2,0.0,1,0,3,76.90,8,3
207,LONG,2025-10-29T09:29:00.000Z,49058.81,58.1,SL,-98.12,4,16.4,0,0,3,69.33,9,3
210,LONG,2025-10-29T10:17:00.000Z,49085.99,79.4,SL,-98.17,4,12.2,0,0,13,64.58,10,3
211,LONG,2025-10-29T11:03:00.000Z,49228.85,69.6,SL,-98.46,3,20.9,1,0,9,74.35,11,3
212,SHORT,2025-10-29T11:38:00.000Z,49085.00,38.0,SL,-98.17,8,62.7,0,1,16,75.86,11,3
214,LONG,2025-10-29T14:35:00.000Z,48800.21,70.7,SL,-97.60,4,31.6,0,0,8,64.65,14,3
215,SHORT,2025-10-29T15:18:00.000Z,48523.40,38.4,SL,-97.05,11,47.4,0,0,7,76.95,15,3
217,LONG,2025-10-29T16:53:00.000Z,48924.86,61.9,SL,-97.85,6,6.8,0,0,2,74.49,16,3
218,LONG,2025-10-29T17:05:00.000Z,49013.29,64.6,SL,-98.03,7,29.5,0,0,2,76.53,17,3
220,SHORT,2025-10-29T17:51:00.000Z,48552.77,26.7,SL,-97.11,5,4.7,0,0,9,71.25,17,3
221,SHORT,2025-10-29T18:16:00.000Z,48526.23,31.9,SL,-97.05,5,28.5,0,0,3,67.42,18,3
222,SHORT,2025-10-29T18:27:00.000Z,48383.97,32.9,SL,-96.77,7,32.1,0,0,3,68.00,18,3
223,LONG,2025-10-29T19:11:00.000Z,48695.95,65.0,SL,-97.39,3,9.2,1,0,20,75.13,19,3
224,SHORT,2025-10-29T19:50:00.000Z,48334.41,34.6,SL,-96.67,4,18.1,0,0,2,69.59,19,3
225,LONG,2025-10-29T20:13:00.000Z,48521.87,59.5,SL,-97.04,21,75.4,0,1,2,72.65,20,3
226,SHORT,2025-10-29T21:43:00.000Z,48222.76,41.6,SL,-96.45,3,33.8,1,0,12,72.58,21,3
228,SHORT,2025-10-29T22:08:00.000Z,47834.15,29.6,SL,-95.67,6,35.1,0,0,1,76.89,22,3
229,LONG,2025-10-29T23:07:00.000Z,48026.49,67.3,SL,-96.05,16,57.0,0,1,2,69.53,23,3
230,SHORT,2025-10-29T23:26:00.000Z,47737.01,34.9,SL,-95.47,5,8.7,0,0,10,80.67,23,3
231,SHORT,2025-10-30T00:05:00.000Z,47592.36,34.2,SL,-95.18,3,23.9,1,0,11,72.21,0,4
232,SHORT,2025-10-30T00:27:00.000Z,47464.68,31.9,SL,-94.93,5,16.0,0,0,5,67.19,0,4
234,LONG,2025-10-30T00:53:00.000Z,47983.54,70.7,SL,-95.97,5,1.6,0,0,7,72.03,0,4
236,LONG,2025-10-30T03:24:00.000Z,49229.38,58.6,SL,-98.46,14,89.5,0,1,3,69.04,3,4
237,SHORT,2025-10-30T05:37:00.000Z,49822.52,37.2,SL,-99.65,13,63.9,0,1,6,73.84,5,4
238,SHORT,2025-10-30T06:19:00.000Z,49878.54,43.2,SL,-99.76,1,9.2,1,0,11,74.99,6,4
239,LONG,2025-10-30T06:30:00.000Z,50122.03,58.8,SL,-100.24,2,21.4,1,0,10,82.16,6,4
241,LONG,2025-10-30T07:24:00.000Z,49771.83,61.5,SL,-99.54,1,4.8,1,0,8,66.50,7,4
242,LONG,2025-10-30T07:32:00.000Z,49784.07,60.4,SL,-99.57,4,14.8,0,0,7,69.03,7,4
243,SHORT,2025-10-30T07:55:00.000Z,49554.81,38.6,SL,-99.11,10,18.8,0,0,20,67.36,7,4
244,LONG,2025-10-30T08:13:00.000Z,49716.26,59.3,SL,-99.43,6,52.9,0,1,20,69.94,8,4
246,SHORT,2025-10-30T08:58:00.000Z,49046.66,36.4,SL,-98.09,8,26.2,0,0,3,69.73,8,4
249,SHORT,2025-10-30T11:11:00.000Z,48023.21,43.3,SL,-96.05,4,13.8,0,0,1,65.04,11,4
252,SHORT,2025-10-30T12:21:00.000Z,47828.20,33.8,SL,-95.66,20,81.0,0,1,4,68.74,12,4
253,LONG,2025-10-30T12:42:00.000Z,47941.66,61.9,SL,-95.88,3,20.3,1,0,2,68.67,12,4
254,SHORT,2025-10-30T13:06:00.000Z,47618.00,39.3,SL,-95.24,2,9.0,1,0,3,65.21,13,4
255,SHORT,2025-10-30T13:11:00.000Z,47565.42,32.1,SL,-95.13,24,53.5,0,1,8,65.95,13,4
258,LONG,2025-10-30T14:20:00.000Z,48110.51,65.8,SL,-96.22,2,16.9,1,0,6,62.26,14,4
259,SHORT,2025-10-30T14:30:00.000Z,47890.69,39.5,SL,-95.78,13,44.5,0,0,16,71.91,14,4
260,LONG,2025-10-30T14:58:00.000Z,48161.07,64.6,SL,-96.32,13,73.7,0,1,1,71.02,14,4
261,LONG,2025-10-30T17:03:00.000Z,49008.31,72.3,SL,-98.02,5,45.4,0,0,3,63.71,17,4
262,LONG,2025-10-30T17:25:00.000Z,49038.28,64.8,SL,-98.08,4,3.5,0,0,7,62.86,17,4
264,SHORT,2025-10-30T18:35:00.000Z,47874.79,30.1,SL,-95.75,9,75.9,0,1,7,66.84,18,4
265,LONG,2025-10-30T18:54:00.000Z,48150.57,68.0,SL,-96.30,5,9.8,0,0,2,65.69,18,4
266,LONG,2025-10-30T19:24:00.000Z,48110.49,57.8,SL,-96.22,3,20.2,1,0,6,76.32,19,4
268,SHORT,2025-10-30T20:37:00.000Z,48077.85,37.1,SL,-96.16,9,45.5,0,0,4,67.90,20,4
269,SHORT,2025-10-30T20:56:00.000Z,47960.56,34.3,SL,-95.92,5,2.3,0,0,8,66.77,20,4
270,SHORT,2025-10-30T21:18:00.000Z,47900.76,31.8,SL,-95.80,1,26.5,1,0,6,64.11,21,4
271,SHORT,2025-10-30T21:32:00.000Z,47825.46,35.7,SL,-95.65,5,1.9,0,0,6,76.86,21,4
273,SHORT,2025-10-30T22:51:00.000Z,47097.82,32.9,SL,-94.20,17,56.1,0,1,9,62.84,22,4
274,LONG,2025-10-30T23:12:00.000Z,47224.77,57.8,SL,-94.45,6,11.3,0,0,10,66.67,23,4
275,SHORT,2025-10-30T23:25:00.000Z,47022.59,42.0,SL,-94.05,2,0.0,1,0,7,65.33,23,4
276,LONG,2025-10-30T23:42:00.000Z,47290.62,59.9,SL,-94.58,27,89.6,0,1,15,73.32,23,4
277,SHORT,2025-10-31T00:10:00.000Z,47098.47,35.1,SL,-94.20,3,16.2,1,0,7,60.87,0,5
279,LONG,2025-10-31T00:49:00.000Z,47411.80,80.0,SL,-94.82,2,13.1,1,0,5,65.32,0,5
280,SHORT,2025-10-31T01:21:00.000Z,46933.11,29.8,SL,-93.87,9,18.7,0,0,1,69.96,1,5
283,SHORT,2025-10-31T03:19:00.000Z,47719.35,27.2,SL,-95.44,2,1.1,1,0,8,67.57,3,5
285,SHORT,2025-10-31T04:15:00.000Z,48036.06,34.2,SL,-96.07,2,17.7,1,0,5,70.39,4,5
286,LONG,2025-10-31T04:28:00.000Z,48494.52,72.6,SL,-96.99,3,1.1,1,0,1,74.03,4,5
288,SHORT,2025-10-31T05:16:00.000Z,48647.17,39.9,SL,-97.29,1,9.1,1,0,2,70.98,5,5
289,SHORT,2025-10-31T05:56:00.000Z,48612.49,31.0,SL,-97.22,22,71.7,0,1,4,61.62,5,5
291,SHORT,2025-10-31T06:58:00.000Z,48154.54,35.5,SL,-96.31,4,14.0,0,0,2,68.67,6,5
293,LONG,2025-10-31T07:58:00.000Z,49033.96,66.8,SL,-98.07,5,13.0,0,0,4,72.61,7,5
294,SHORT,2025-10-31T08:08:00.000Z,48771.50,37.8,SL,-97.54,29,76.8,0,1,2,66.39,8,5
297,SHORT,2025-10-31T10:04:00.000Z,49030.68,35.7,SL,-98.06,6,51.3,0,1,2,75.64,10,5
300,SHORT,2025-10-31T12:18:00.000Z,49707.61,32.8,SL,-99.42,2,7.0,1,0,7,68.97,12,5
301,SHORT,2025-10-31T12:33:00.000Z,49589.09,32.5,SL,-99.18,5,20.4,0,0,20,76.38,12,5
302,LONG,2025-10-31T12:55:00.000Z,49791.03,56.3,SL,-99.58,7,53.6,0,1,7,77.95,12,5
304,SHORT,2025-10-31T13:52:00.000Z,48818.74,30.1,SL,-97.64,8,22.2,0,0,4,74.65,13,5
305,SHORT,2025-10-31T14:03:00.000Z,48744.70,37.1,SL,-97.49,4,19.8,0,0,3,74.35,14,5
306,SHORT,2025-10-31T14:14:00.000Z,48650.30,29.2,SL,-97.30,4,28.5,0,0,10,69.49,14,5
309,SHORT,2025-10-31T16:31:00.000Z,49452.93,36.3,SL,-98.91,3,4.6,1,0,3,76.48,16,5
310,LONG,2025-10-31T16:45:00.000Z,49723.99,66.1,SL,-99.45,4,2.2,0,0,3,71.57,16,5
311,SHORT,2025-10-31T17:27:00.000Z,49281.04,41.1,SL,-98.56,4,30.9,0,0,9,66.86,17,5
312,SHORT,2025-10-31T17:38:00.000Z,49217.96,37.7,SL,-98.44,5,18.3,0,0,20,70.51,17,5
313,SHORT,2025-10-31T17:46:00.000Z,49130.50,34.2,SL,-98.26,9,49.9,0,0,20,75.58,17,5
314,LONG,2025-10-31T18:17:00.000Z,49490.19,69.5,SL,-98.98,4,33.9,0,0,6,69.76,18,5
315,SHORT,2025-10-31T18:30:00.000Z,49208.40,39.6,SL,-98.42,3,8.3,1,0,7,77.50,18,5
316,LONG,2025-10-31T18:52:00.000Z,49360.51,55.9,SL,-98.72,8,25.9,0,0,11,70.93,18,5
317,SHORT,2025-10-31T19:03:00.000Z,49121.32,37.6,SL,-98.24,6,48.5,0,0,10,76.66,19,5
318,LONG,2025-10-31T20:25:00.000Z,48965.96,65.5,SL,-97.93,11,45.6,0,0,17,65.55,20,5
319,LONG,2025-10-31T20:40:00.000Z,49104.03,64.1,SL,-98.21,17,96.3,0,1,5,70.62,20,5
321,LONG,2025-10-31T22:39:00.000Z,49272.88,57.9,SL,-98.55,6,18.3,0,0,4,72.43,22,5
322,LONG,2025-10-31T22:51:00.000Z,49387.17,64.3,SL,-98.77,8,57.3,0,1,6,72.77,22,5
324,LONG,2025-10-31T23:34:00.000Z,49160.91,58.2,SL,-98.32,11,77.6,0,1,2,63.37,23,5
325,LONG,2025-11-01T00:15:00.000Z,49210.87,59.9,SL,-98.42,11,99.3,0,1,2,83.93,0,6
326,LONG,2025-11-01T00:59:00.000Z,49195.73,59.1,SL,-98.39,3,10.8,1,0,8,73.14,0,6
327,SHORT,2025-11-01T01:13:00.000Z,48822.50,31.5,SL,-97.64,7,30.6,0,0,12,72.93,1,6
328,SHORT,2025-11-01T01:47:00.000Z,48858.09,43.7,SL,-97.72,21,52.8,0,1,5,77.20,1,6
329,LONG,2025-11-01T02:10:00.000Z,48977.36,56.3,SL,-97.95,9,54.2,0,1,7,64.80,2,6
