timestamp,dateUTC,hourUTC,dayOfWeek,session,price,atr,atrPercent,range,rangePercent,bbWidth,bbWidthPercent,adx,regime,rsi,ema8,ema21,ema50,trendStrength,bbUpper,bbLower,bbMiddle,distanceFromBBMiddle,distanceFromBBMiddlePercent,pricePosition
1763986320,2025-11-24T12:12:00.000Z,12,Monday,LONDON,1.15366,0.000120,0.0104,0.000190,0.0165,0.001219,0.1056,32.04,TREND_DOWN,22.69,1.153975,1.154192,1.154196,-1.00,1.154944,1.153725,1.154335,-0.000675,-0.0584,LOWER
1763986380,2025-11-24T12:13:00.000Z,12,Monday,LONDON,1.15389,0.000132,0.0114,0.000290,0.0251,0.001261,0.1092,31.89,TREND_DOWN,36.94,1.153956,1.154165,1.154184,-1.00,1.154932,1.153671,1.154302,-0.000412,-0.0356,LOWER
1763986440,2025-11-24T12:14:00.000Z,12,Monday,LONDON,1.15389,0.000132,0.0114,0.000130,0.0113,0.001278,0.1107,31.32,TREND_DOWN,36.94,1.153942,1.154140,1.154173,-1.00,1.154905,1.153627,1.154266,-0.000376,-0.0326,LOWER
1763986500,2025-11-24T12:15:00.000Z,12,Monday,LONDON,1.15406,0.000135,0.0117,0.000170,0.0147,0.001269,0.1100,30.19,RANGE_VOLATILE,45.54,1.153968,1.154132,1.154168,-0.50,1.154878,1.153609,1.154244,-0.000184,-0.0159,MIDDLE
1763986560,2025-11-24T12:16:00.000Z,12,Monday,LONDON,1.15405,0.000129,0.0112,0.000060,0.0052,0.001236,0.1071,28.73,RANGE_VOLATILE,45.15,1.153986,1.154125,1.154164,-0.50,1.154834,1.153598,1.154216,-0.000166,-0.0144,MIDDLE
1763986620,2025-11-24T12:17:00.000Z,12,Monday,LONDON,1.15409,0.000125,0.0108,0.000070,0.0061,0.001173,0.1017,27.52,RANGE_VOLATILE,47.10,1.154009,1.154122,1.154161,-0.50,1.154775,1.153601,1.154188,-0.000098,-0.0085,MIDDLE
1763986680,2025-11-24T12:18:00.000Z,12,Monday,LONDON,1.15409,0.000121,0.0105,0.000070,0.0061,0.001092,0.0947,25.97,RANGE_VOLATILE,47.10,1.154027,1.154119,1.154158,-0.50,1.154706,1.153613,1.154160,-0.000070,-0.0060,MIDDLE
1763986740,2025-11-24T12:19:00.000Z,12,Monday,LONDON,1.15405,0.000118,0.0102,0.000080,0.0069,0.001038,0.0899,25.02,RANGE_VOLATILE,45.23,1.154032,1.154113,1.154154,-0.50,1.154654,1.153616,1.154135,-0.000085,-0.0074,MIDDLE
1763986800,2025-11-24T12:20:00.000Z,12,Monday,LONDON,1.15412,0.000118,0.0102,0.000110,0.0095,0.000969,0.0840,23.64,RANGE_VOLATILE,49.04,1.154052,1.154113,1.154152,-0.50,1.154599,1.153629,1.154114,0.000006,0.0005,MIDDLE
1763986860,2025-11-24T12:21:00.000Z,12,Monday,LONDON,1.15409,0.000114,0.0099,0.000070,0.0061,0.000919,0.0796,22.26,RANGE_VOLATILE,47.52,1.154060,1.154111,1.154150,-0.50,1.154555,1.153637,1.154096,-0.000006,-0.0005,MIDDLE
1763986920,2025-11-24T12:22:00.000Z,12,Monday,LONDON,1.15424,0.000119,0.0103,0.000180,0.0156,0.000868,0.0752,21.09,RANGE_VOLATILE,55.04,1.154100,1.154123,1.154154,0.00,1.154519,1.153651,1.154085,0.000155,0.0134,MIDDLE
1763986980,2025-11-24T12:23:00.000Z,12,Monday,LONDON,1.15429,0.000120,0.0104,0.000140,0.0121,0.000782,0.0677,20.45,RANGE_VOLATILE,57.24,1.154142,1.154138,1.154159,0.50,1.154463,1.153681,1.154072,0.000218,0.0189,UPPER
1763987040,2025-11-24T12:24:00.000Z,12,Monday,LONDON,1.15429,0.000116,0.0101,0.000060,0.0052,0.000717,0.0622,19.86,RANGE_VOLATILE,57.24,1.154175,1.154152,1.154164,0.50,1.154421,1.153704,1.154063,0.000227,0.0197,UPPER
1763987100,2025-11-24T12:25:00.000Z,12,Monday,LONDON,1.15425,0.000116,0.0101,0.000120,0.0104,0.000667,0.0578,19.61,RANGE_VOLATILE,54.76,1.154192,1.154161,1.154167,0.50,1.154388,1.153721,1.154055,0.000195,0.0169,UPPER
1763987160,2025-11-24T12:26:00.000Z,12,Monday,LONDON,1.15419,0.000122,0.0106,0.000200,0.0173,0.000655,0.0568,18.25,RANGE_VOLATILE,51.17,1.154191,1.154163,1.154168,0.00,1.154379,1.153724,1.154052,0.000138,0.0120,MIDDLE
1763987220,2025-11-24T12:27:00.000Z,12,Monday,LONDON,1.15424,0.000118,0.0102,0.000060,0.0052,0.000671,0.0582,16.99,RANGE_VOLATILE,53.88,1.154202,1.154170,1.154171,0.50,1.154392,1.153721,1.154057,0.000183,0.0159,UPPER
1763987280,2025-11-24T12:28:00.000Z,12,Monday,LONDON,1.15426,0.000117,0.0101,0.000100,0.0087,0.000691,0.0599,16.56,RANGE_VOLATILE,54.96,1.154215,1.154179,1.154175,1.00,1.154415,1.153725,1.154070,0.000190,0.0165,UPPER
1763987340,2025-11-24T12:29:00.000Z,12,Monday,LONDON,1.15429,0.000125,0.0108,0.000230,0.0199,0.000709,0.0614,17.05,RANGE_VOLATILE,56.60,1.154232,1.154189,1.154179,1.00,1.154441,1.153732,1.154087,0.000203,0.0176,UPPER
1763987400,2025-11-24T12:30:00.000Z,12,Monday,LONDON,1.15448,0.000130,0.0113,0.000200,0.0173,0.000767,0.0664,17.62,RANGE_VOLATILE,65.23,1.154287,1.154215,1.154191,1.00,1.154498,1.153732,1.154115,0.000365,0.0316,UPPER
1763987460,2025-11-24T12:31:00.000Z,12,Monday,LONDON,1.15443,0.000126,0.0110,0.000080,0.0069,0.000749,0.0649,18.15,RANGE_VOLATILE,61.75,1.154319,1.154235,1.154200,1.00,1.154522,1.153773,1.154148,0.000282,0.0245,UPPER
1763987520,2025-11-24T12:32:00.000Z,12,Monday,LONDON,1.15448,0.000124,0.0107,0.000090,0.0078,0.000657,0.0570,18.78,RANGE_VOLATILE,63.83,1.154355,1.154257,1.154211,1.00,1.154517,1.153860,1.154189,0.000291,0.0253,UPPER
1763987580,2025-11-24T12:33:00.000Z,12,Monday,LONDON,1.15467,0.000129,0.0112,0.000190,0.0165,0.000723,0.0626,20.40,RANGE_VOLATILE,70.41,1.154425,1.154295,1.154229,1.00,1.154589,1.153866,1.154228,0.000442,0.0383,UPPER
1763987640,2025-11-24T12:34:00.000Z,12,Monday,LONDON,1.15469,0.000134,0.0116,0.000200,0.0173,0.000759,0.0658,22.63,RANGE_VOLATILE,71.01,1.154484,1.154331,1.154247,1.00,1.154647,1.153888,1.154268,0.000422,0.0366,UPPER
1763987700,2025-11-24T12:35:00.000Z,12,Monday,LONDON,1.15471,0.000133,0.0115,0.000110,0.0095,0.000826,0.0715,24.59,RANGE_VOLATILE,71.62,1.154534,1.154365,1.154265,1.00,1.154713,1.153887,1.154300,0.000410,0.0355,UPPER
1763987760,2025-11-24T12:36:00.000Z,12,Monday,LONDON,1.15449,0.000142,0.0123,0.000260,0.0225,0.000808,0.0700,24.62,RANGE_VOLATILE,57.20,1.154524,1.154376,1.154274,0.50,1.154726,1.153918,1.154322,0.000168,0.0146,MIDDLE
1763987820,2025-11-24T12:37:00.000Z,12,Monday,LONDON,1.15445,0.000144,0.0125,0.000170,0.0147,0.000786,0.0681,24.47,RANGE_VOLATILE,55.02,1.154508,1.154383,1.154281,0.50,1.154733,1.153947,1.154340,0.000110,0.0095,MIDDLE
1763987880,2025-11-24T12:38:00.000Z,12,Monday,LONDON,1.15461,0.000149,0.0129,0.000220,0.0191,0.000784,0.0679,23.89,RANGE_VOLATILE,61.34,1.154530,1.154404,1.154294,1.00,1.154758,1.153974,1.154366,0.000244,0.0211,UPPER
1763987940,2025-11-24T12:39:00.000Z,12,Monday,LONDON,1.15451,0.000146,0.0127,0.000110,0.0095,0.000737,0.0639,23.35,RANGE_VOLATILE,56.04,1.154526,1.154413,1.154303,0.50,1.154758,1.154020,1.154389,0.000121,0.0105,MIDDLE
1763988000,2025-11-24T12:40:00.000Z,12,Monday,LONDON,1.15429,0.000152,0.0131,0.000220,0.0191,0.000702,0.0608,22.15,RANGE_VOLATILE,46.52,1.154473,1.154402,1.154302,0.00,1.154748,1.154047,1.154398,-0.000108,-0.0093,MIDDLE
1763988060,2025-11-24T12:41:00.000Z,12,Monday,LONDON,1.1544,0.000149,0.0129,0.000110,0.0095,0.000643,0.0557,21.03,RANGE_VOLATILE,51.00,1.154457,1.154402,1.154306,0.50,1.154734,1.154092,1.154413,-0.000013,-0.0011,MIDDLE
1763988120,2025-11-24T12:42:00.000Z,12,Monday,LONDON,1.15456,0.000155,0.0134,0.000240,0.0208,0.000634,0.0549,20.42,RANGE_VOLATILE,56.69,1.154480,1.154416,1.154316,1.00,1.154746,1.154112,1.154429,0.000131,0.0113,MIDDLE
1763988180,2025-11-24T12:43:00.000Z,12,Monday,LONDON,1.15462,0.000154,0.0133,0.000140,0.0121,0.000641,0.0556,20.30,RANGE_VOLATILE,58.63,1.154511,1.154435,1.154328,1.00,1.154766,1.154125,1.154446,0.000174,0.0151,UPPER
1763988240,2025-11-24T12:44:00.000Z,12,Monday,LONDON,1.15484,0.000159,0.0138,0.000220,0.0191,0.000710,0.0615,20.96,RANGE_VOLATILE,64.85,1.154584,1.154472,1.154348,1.00,1.154828,1.154118,1.154473,0.000367,0.0318,UPPER
1763988300,2025-11-24T12:45:00.000Z,12,Monday,LONDON,1.15485,0.000154,0.0133,0.000090,0.0078,0.000751,0.0651,21.95,RANGE_VOLATILE,65.10,1.154643,1.154506,1.154368,1.00,1.154879,1.154127,1.154503,0.000347,0.0301,UPPER
1763988360,2025-11-24T12:46:00.000Z,12,Monday,LONDON,1.15496,0.000160,0.0139,0.000240,0.0208,0.000793,0.0687,23.32,RANGE_VOLATILE,67.88,1.154714,1.154547,1.154391,1.00,1.154938,1.154145,1.154542,0.000418,0.0362,UPPER
1763988420,2025-11-24T12:47:00.000Z,12,Monday,LONDON,1.15494,0.000155,0.0134,0.000090,0.0078,0.000815,0.0706,24.59,RANGE_VOLATILE,66.84,1.154764,1.154583,1.154412,1.00,1.154984,1.154169,1.154577,0.000363,0.0315,UPPER
1763988480,2025-11-24T12:48:00.000Z,12,Monday,LONDON,1.15482,0.000153,0.0133,0.000130,0.0113,0.000786,0.0681,25.24,TREND_UP,60.81,1.154776,1.154605,1.154428,1.00,1.154998,1.154211,1.154605,0.000215,0.0187,UPPER
1763988540,2025-11-24T12:49:00.000Z,12,Monday,LONDON,1.1548,0.000147,0.0127,0.000060,0.0052,0.000748,0.0648,25.66,TREND_UP,59.84,1.154782,1.154622,1.154443,1.00,1.155004,1.154256,1.154630,0.000170,0.0147,MIDDLE
1763988600,2025-11-24T12:50:00.000Z,12,Monday,LONDON,1.15491,0.000149,0.0129,0.000180,0.0156,0.000773,0.0669,26.46,TREND_UP,63.30,1.154810,1.154648,1.154461,1.00,1.155038,1.154265,1.154652,0.000258,0.0224,UPPER
1763988660,2025-11-24T12:51:00.000Z,12,Monday,LONDON,1.15485,0.000146,0.0127,0.000110,0.0095,0.000763,0.0661,27.20,TREND_UP,60.25,1.154819,1.154667,1.154476,1.00,1.155054,1.154291,1.154673,0.000177,0.0154,MIDDLE
1763988720,2025-11-24T12:52:00.000Z,12,Monday,LONDON,1.15472,0.000146,0.0126,0.000140,0.0121,0.000743,0.0643,27.03,RANGE_VOLATILE,54.16,1.154797,1.154672,1.154486,0.50,1.155056,1.154313,1.154685,0.000035,0.0031,MIDDLE
1763988780,2025-11-24T12:53:00.000Z,12,Monday,LONDON,1.15452,0.000151,0.0131,0.000220,0.0191,0.000757,0.0655,25.32,RANGE_VOLATILE,46.39,1.154735,1.154658,1.154487,0.50,1.155055,1.154299,1.154677,-0.000157,-0.0136,MIDDLE
1763988840,2025-11-24T12:54:00.000Z,12,Monday,LONDON,1.15435,0.000152,0.0132,0.000170,0.0147,0.000808,0.0700,24.30,RANGE_VOLATILE,41.00,1.154650,1.154630,1.154482,0.00,1.155064,1.154256,1.154660,-0.000310,-0.0268,LOWER
1763988900,2025-11-24T12:55:00.000Z,12,Monday,LONDON,1.15445,0.000151,0.0131,0.000130,0.0113,0.000827,0.0716,23.52,RANGE_VOLATILE,45.04,1.154605,1.154614,1.154481,-0.50,1.155060,1.154234,1.154647,-0.000197,-0.0171,MIDDLE
1763988960,2025-11-24T12:56:00.000Z,12,Monday,LONDON,1.15452,0.000148,0.0128,0.000110,0.0095,0.000823,0.0713,22.11,RANGE_VOLATILE,47.74,1.154586,1.154605,1.154482,0.00,1.155060,1.154237,1.154649,-0.000129,-0.0111,MIDDLE
1763989020,2025-11-24T12:57:00.000Z,12,Monday,LONDON,1.15456,0.000144,0.0125,0.000090,0.0078,0.000807,0.0699,20.64,RANGE_VOLATILE,49.27,1.154581,1.154601,1.154485,0.00,1.155058,1.154250,1.154654,-0.000094,-0.0081,MIDDLE
1763989080,2025-11-24T12:58:00.000Z,12,Monday,LONDON,1.15465,0.000143,0.0124,0.000140,0.0121,0.000806,0.0698,19.58,RANGE_VOLATILE,52.64,1.154596,1.154605,1.154492,0.50,1.155059,1.154253,1.154656,-0.000006,-0.0005,MIDDLE
1763989140,2025-11-24T12:59:00.000Z,12,Monday,LONDON,1.15472,0.000140,0.0121,0.000090,0.0078,0.000796,0.0690,19.07,RANGE_VOLATILE,55.13,1.154624,1.154616,1.154501,1.00,1.155065,1.154268,1.154667,0.000053,0.0046,MIDDLE
1763989200,2025-11-24T13:00:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15487,0.000140,0.0122,0.000150,0.0130,0.000735,0.0637,19.29,RANGE_VOLATILE,60.00,1.154678,1.154639,1.154515,1.00,1.155063,1.154328,1.154696,0.000174,0.0151,MIDDLE
1763989260,2025-11-24T13:01:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15485,0.000142,0.0123,0.000160,0.0139,0.000694,0.0601,19.95,RANGE_VOLATILE,59.08,1.154716,1.154658,1.154528,1.00,1.155065,1.154371,1.154718,0.000132,0.0114,MIDDLE
1763989320,2025-11-24T13:02:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15486,0.000137,0.0118,0.000070,0.0061,0.000689,0.0596,20.56,RANGE_VOLATILE,59.41,1.154748,1.154676,1.154541,1.00,1.155077,1.154389,1.154733,0.000127,0.0110,MIDDLE
1763989380,2025-11-24T13:03:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.1548,0.000138,0.0120,0.000150,0.0130,0.000683,0.0591,20.04,RANGE_VOLATILE,56.43,1.154760,1.154688,1.154551,1.00,1.155083,1.154401,1.154742,0.000058,0.0050,MIDDLE
1763989440,2025-11-24T13:04:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.1549,0.000139,0.0121,0.000150,0.0130,0.000692,0.0599,20.08,RANGE_VOLATILE,60.03,1.154791,1.154707,1.154565,1.00,1.155091,1.154399,1.154745,0.000155,0.0134,MIDDLE
1763989500,2025-11-24T13:05:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.1548,0.000137,0.0119,0.000110,0.0095,0.000687,0.0595,20.03,RANGE_VOLATILE,55.12,1.154793,1.154715,1.154574,1.00,1.155086,1.154399,1.154743,0.000057,0.0050,MIDDLE
1763989560,2025-11-24T13:06:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15465,0.000146,0.0126,0.000260,0.0225,0.000661,0.0572,18.91,RANGE_VOLATILE,48.69,1.154761,1.154709,1.154577,0.50,1.155058,1.154396,1.154727,-0.000077,-0.0067,MIDDLE
1763989620,2025-11-24T13:07:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15464,0.000143,0.0123,0.000100,0.0087,0.000635,0.0550,17.81,RANGE_VOLATILE,48.29,1.154734,1.154703,1.154580,0.50,1.155029,1.154395,1.154712,-0.000072,-0.0062,MIDDLE
1763989680,2025-11-24T13:08:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15454,0.000147,0.0127,0.000200,0.0173,0.000644,0.0557,17.20,RANGE_VOLATILE,44.32,1.154691,1.154688,1.154578,0.00,1.155020,1.154376,1.154698,-0.000158,-0.0137,MIDDLE
1763989740,2025-11-24T13:09:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15444,0.000145,0.0125,0.000120,0.0104,0.000674,0.0584,16.87,RANGE_VOLATILE,40.72,1.154635,1.154666,1.154573,-0.50,1.155017,1.154343,1.154680,-0.000240,-0.0208,LOWER
1763989800,2025-11-24T13:10:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.1547,0.000154,0.0133,0.000270,0.0234,0.000641,0.0555,15.77,RANGE_VOLATILE,51.71,1.154650,1.154669,1.154578,0.50,1.154990,1.154349,1.154670,0.000030,0.0026,MIDDLE
1763989860,2025-11-24T13:11:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15469,0.000148,0.0129,0.000080,0.0069,0.000619,0.0536,14.88,RANGE_VOLATILE,51.31,1.154659,1.154671,1.154582,0.50,1.154971,1.154352,1.154662,0.000028,0.0025,MIDDLE
1763989920,2025-11-24T13:12:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15475,0.000151,0.0131,0.000190,0.0165,0.000622,0.0539,14.10,RANGE_VOLATILE,53.60,1.154679,1.154678,1.154589,1.00,1.154974,1.154352,1.154663,0.000087,0.0075,MIDDLE
1763989980,2025-11-24T13:13:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15465,0.000148,0.0129,0.000110,0.0095,0.000608,0.0527,13.38,RANGE_VOLATILE,49.43,1.154673,1.154675,1.154591,0.00,1.154974,1.154365,1.154670,-0.000020,-0.0017,MIDDLE
1763990040,2025-11-24T13:14:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15454,0.000151,0.0131,0.000190,0.0165,0.000548,0.0475,13.78,RANGE_VOLATILE,45.27,1.154643,1.154663,1.154589,-0.50,1.154953,1.154405,1.154679,-0.000139,-0.0120,LOWER
1763990100,2025-11-24T13:15:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15458,0.000148,0.0128,0.000100,0.0087,0.000515,0.0446,14.15,RANGE_VOLATILE,47.02,1.154629,1.154656,1.154589,-0.50,1.154943,1.154428,1.154686,-0.000106,-0.0091,MIDDLE
1763990160,2025-11-24T13:16:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.1545,0.000144,0.0125,0.000100,0.0087,0.000521,0.0451,14.55,RANGE_VOLATILE,43.99,1.154600,1.154641,1.154585,-0.50,1.154945,1.154424,1.154685,-0.000185,-0.0160,LOWER
1763990220,2025-11-24T13:17:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15457,0.000143,0.0124,0.000120,0.0104,0.000519,0.0449,14.74,RANGE_VOLATILE,47.19,1.154594,1.154635,1.154585,-0.50,1.154944,1.154426,1.154685,-0.000115,-0.0100,MIDDLE
1763990280,2025-11-24T13:18:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.1544,0.000148,0.0128,0.000220,0.0191,0.000575,0.0498,15.51,RANGE_VOLATILE,41.05,1.154551,1.154614,1.154577,-0.50,1.154960,1.154385,1.154673,-0.000273,-0.0236,LOWER
1763990340,2025-11-24T13:19:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15441,0.000143,0.0123,0.000070,0.0061,0.000617,0.0534,16.46,RANGE_VOLATILE,41.54,1.154519,1.154595,1.154571,-0.50,1.154965,1.154349,1.154657,-0.000247,-0.0214,LOWER
1763990400,2025-11-24T13:20:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15415,0.000151,0.0131,0.000200,0.0173,0.000727,0.0630,18.27,RANGE_VOLATILE,33.80,1.154437,1.154555,1.154554,-0.50,1.154985,1.154257,1.154621,-0.000471,-0.0408,LOWER
1763990460,2025-11-24T13:21:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.1543,0.000152,0.0132,0.000170,0.0147,0.000747,0.0647,19.99,RANGE_VOLATILE,40.67,1.154407,1.154531,1.154544,-1.00,1.154967,1.154220,1.154594,-0.000294,-0.0254,LOWER
1763990520,2025-11-24T13:22:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15432,0.000151,0.0131,0.000130,0.0113,0.000741,0.0642,20.45,RANGE_VOLATILE,41.54,1.154387,1.154512,1.154536,-1.00,1.154937,1.154196,1.154567,-0.000247,-0.0214,LOWER
1763990580,2025-11-24T13:23:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15422,0.000156,0.0135,0.000230,0.0199,0.000767,0.0664,21.79,RANGE_VOLATILE,38.50,1.154350,1.154486,1.154523,-1.00,1.154921,1.154154,1.154538,-0.000318,-0.0275,LOWER
1763990640,2025-11-24T13:24:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15404,0.000162,0.0140,0.000230,0.0199,0.000807,0.0699,23.26,RANGE_VOLATILE,33.71,1.154281,1.154445,1.154504,-1.00,1.154898,1.154091,1.154495,-0.000455,-0.0394,LOWER
1763990700,2025-11-24T13:25:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15409,0.000159,0.0138,0.000130,0.0113,0.000829,0.0718,24.83,RANGE_VOLATILE,36.09,1.154239,1.154413,1.154488,-1.00,1.154873,1.154045,1.154459,-0.000369,-0.0320,LOWER
1763990760,2025-11-24T13:26:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.1541,0.000156,0.0135,0.000110,0.0095,0.000865,0.0750,25.49,TREND_DOWN,36.58,1.154208,1.154384,1.154473,-1.00,1.154864,1.153999,1.154432,-0.000332,-0.0287,LOWER
1763990820,2025-11-24T13:27:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15415,0.000154,0.0133,0.000130,0.0113,0.000876,0.0759,25.85,TREND_DOWN,39.09,1.154195,1.154363,1.154460,-1.00,1.154845,1.153969,1.154407,-0.000257,-0.0223,LOWER
1763990880,2025-11-24T13:28:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15414,0.000147,0.0127,0.000050,0.0043,0.000897,0.0777,26.17,TREND_DOWN,38.76,1.154183,1.154343,1.154448,-1.00,1.154835,1.153939,1.154387,-0.000247,-0.0214,LOWER
1763990940,2025-11-24T13:29:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.1542,0.000144,0.0125,0.000110,0.0095,0.000910,0.0788,26.10,RANGE_VOLATILE,41.93,1.154187,1.154330,1.154438,-0.50,1.154830,1.153920,1.154375,-0.000175,-0.0152,MIDDLE
1763991000,2025-11-24T13:30:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15425,0.000143,0.0124,0.000130,0.0113,0.000865,0.0749,25.41,RANGE_VOLATILE,44.52,1.154201,1.154323,1.154431,-0.50,1.154785,1.153920,1.154353,-0.000103,-0.0089,MIDDLE
1763991060,2025-11-24T13:31:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15426,0.000138,0.0119,0.000070,0.0061,0.000810,0.0702,24.50,RANGE_VOLATILE,45.04,1.154214,1.154317,1.154424,-0.50,1.154736,1.153926,1.154331,-0.000071,-0.0062,MIDDLE
1763991120,2025-11-24T13:32:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15431,0.000134,0.0116,0.000090,0.0078,0.000713,0.0618,23.57,RANGE_VOLATILE,47.71,1.154235,1.154316,1.154419,-0.50,1.154665,1.153953,1.154309,0.000001,0.0001,MIDDLE
1763991180,2025-11-24T13:33:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15444,0.000135,0.0117,0.000150,0.0130,0.000654,0.0566,22.07,RANGE_VOLATILE,53.97,1.154281,1.154328,1.154420,0.00,1.154625,1.153972,1.154299,0.000141,0.0123,MIDDLE
1763991240,2025-11-24T13:34:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15441,0.000130,0.0113,0.000060,0.0052,0.000624,0.0541,20.84,RANGE_VOLATILE,52.41,1.154309,1.154335,1.154420,-0.50,1.154604,1.153980,1.154292,0.000118,0.0102,MIDDLE
1763991300,2025-11-24T13:35:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15435,0.000126,0.0110,0.000080,0.0069,0.000569,0.0493,19.43,RANGE_VOLATILE,49.34,1.154318,1.154336,1.154417,-0.50,1.154565,1.153996,1.154281,0.000069,0.0060,MIDDLE
1763991360,2025-11-24T13:36:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15414,0.000133,0.0115,0.000220,0.0191,0.000544,0.0471,19.55,RANGE_VOLATILE,40.42,1.154279,1.154319,1.154406,-1.00,1.154535,1.153990,1.154263,-0.000123,-0.0106,MIDDLE
1763991420,2025-11-24T13:37:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15419,0.000131,0.0113,0.000100,0.0087,0.000468,0.0405,19.67,RANGE_VOLATILE,43.06,1.154259,1.154307,1.154398,-1.00,1.154477,1.154010,1.154244,-0.000054,-0.0046,MIDDLE
1763991480,2025-11-24T13:38:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.1541,0.000128,0.0111,0.000090,0.0078,0.000460,0.0399,20.02,RANGE_VOLATILE,39.65,1.154224,1.154288,1.154386,-1.00,1.154459,1.153998,1.154229,-0.000129,-0.0111,LOWER
1763991540,2025-11-24T13:39:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15404,0.000124,0.0108,0.000080,0.0069,0.000457,0.0396,20.80,RANGE_VOLATILE,37.52,1.154183,1.154265,1.154372,-1.00,1.154438,1.153982,1.154210,-0.000170,-0.0147,LOWER
1763991600,2025-11-24T13:40:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15388,0.000129,0.0112,0.000190,0.0165,0.000538,0.0467,22.32,RANGE_VOLATILE,32.50,1.154116,1.154230,1.154353,-1.00,1.154466,1.153927,1.154197,-0.000317,-0.0274,LOWER
1763991660,2025-11-24T13:41:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15386,0.000126,0.0109,0.000080,0.0069,0.000604,0.0523,23.74,RANGE_VOLATILE,31.92,1.154059,1.154197,1.154334,-1.00,1.154476,1.153873,1.154175,-0.000315,-0.0272,LOWER
1763991720,2025-11-24T13:42:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15394,0.000127,0.0110,0.000140,0.0121,0.000621,0.0538,24.63,RANGE_VOLATILE,36.74,1.154032,1.154173,1.154318,-1.00,1.154466,1.153845,1.154156,-0.000216,-0.0187,LOWER
1763991780,2025-11-24T13:43:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15381,0.000128,0.0111,0.000150,0.0130,0.000686,0.0595,25.60,TREND_DOWN,32.69,1.153983,1.154140,1.154298,-1.00,1.154478,1.153792,1.154135,-0.000325,-0.0282,LOWER
1763991840,2025-11-24T13:44:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15382,0.000127,0.0110,0.000110,0.0095,0.000736,0.0637,26.84,TREND_DOWN,33.30,1.153947,1.154111,1.154280,-1.00,1.154492,1.153756,1.154124,-0.000304,-0.0263,LOWER
1763991900,2025-11-24T13:45:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15404,0.000134,0.0116,0.000220,0.0191,0.000739,0.0640,26.12,RANGE_VOLATILE,45.08,1.153967,1.154105,1.154270,-0.50,1.154491,1.153752,1.154122,-0.000082,-0.0071,MIDDLE
1763991960,2025-11-24T13:46:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15407,0.000132,0.0114,0.000110,0.0095,0.000740,0.0641,24.60,RANGE_VOLATILE,46.47,1.153990,1.154102,1.154262,-0.50,1.154490,1.153750,1.154120,-0.000050,-0.0043,MIDDLE
1763992020,2025-11-24T13:47:00.000Z,13,Monday,LONDON_NY_OVERLAP,1.15402,0.000130,0.0112,0.000100,0.0087,0.000744,0.0645,23.51,RANGE_VOLATILE,44.45,1.153997,1.154094,1.154253,-0.50,1.154486,1.153741,1.154114,-0.000094,-0.0081,MIDDLE
