tradeId,asset,timestamp,datetime,hourOfDay,dayOfWeek,minuteOfHour,isMarketOpen,timeBlock6h,direction,directionEncoded,entryPrice,openPrice,highPrice,lowPrice,closePrice,rsi1m,rsi1mPrev,bbUpper,bbMiddle,bbLower,rsi5m,rsi5mPrev,adx15m,sma15m,sma15mPrev,bbWidth,bbWidthPct,pricePositionInBB,distToUpperBB,distToLowerBB,rsiDelta1m,rsiDelta5m,rsiDivergence,smaSlope15m,distToSma15m,atr1m,candleBodyPct,upperWickPct,lowerWickPct,atrPercent,dynamicTpPct,dynamicSlPct,tpSlRatio,normalizedSlope,slopeStrength,rsiDivergenceType,rsiDivergenceEncoded,regime,regimeEncoded,strategyType,strategyEncoded,confidence,priceChange1,priceChange5,priceChange15,target,exitReason,pnl,barsHeld
R_100_1764470184433_142,R_100,1758613080,2025-09-23T07:38:00.000Z,7,2,38,1,1,CALL,1,1062.770000,1062.460000,1063.220000,1061.960000,1062.770000,31.390000,29.840000,1078.677540,1069.637500,1060.597460,43.020000,46.290000,15.924504,1069.132000,1068.420000,0.016903,1.690300,-0.759676,1.496800,0.204422,1.550000,-3.270000,-11.630000,0.066640,-0.595062,2.166726,0.246032,0.357143,0.396825,0.203875,0.005097,0.003058,1.666667,0.100950,0.100950,,0,RANGE,1,MEAN_REVERSION,0,80,0.036710,-0.187834,-1.156983,1,TP,32.000000,23
R_100_1764470184434_143,R_100,1758632640,2025-09-23T13:04:00.000Z,13,2,4,1,2,CALL,1,1074.490000,1071.630000,1075.100000,1071.200000,1074.490000,39,31.550000,1091.900343,1079.918500,1067.936657,38.830000,39.790000,15.660467,1083.117500,1082.627000,0.022190,2.219027,-0.453061,1.620336,0.609903,7.450000,-0.960000,0.170000,0.045306,-0.796543,2.247162,0.733333,0.156410,0.110256,0.209138,0.005228,0.003137,1.666667,0.071818,0.071818,,0,RANGE,1,MEAN_REVERSION,0,80,0.221992,-0.082761,-1.077160,0,TIMEOUT,7.966570,30
R_100_1764470184434_144,R_100,1758637020,2025-09-23T14:17:00.000Z,14,2,17,1,2,PUT,0,1095.680000,1094.330000,1095.980000,1094.330000,1095.680000,70.480000,68.320000,1097.567492,1087.551000,1077.534508,66.400000,64.300000,16.275818,1085.353500,1084.301000,0.018420,1.842027,0.811562,0.172267,1.656094,2.160000,2.100000,4.080000,0.097067,0.951441,2.199704,0.818182,0.181818,0,0.200762,0.005019,0.003011,1.666667,0.047428,0.047428,,0,RANGE,1,MEAN_REVERSION,0,80,0.127023,0.341591,1.280238,0,SL,-20.000000,16
R_100_1764470184434_145,R_100,1758645060,2025-09-23T16:31:00.000Z,16,2,31,1,2,PUT,0,1117.710000,1120.020000,1120.020000,1117.450000,1117.710000,61.090000,70.090000,1121.036836,1113.362000,1105.687164,66.040000,71.530000,30.432416,1095.560500,1093.405500,0.013787,1.378678,0.566527,0.297647,1.075667,-9,-5.490000,-4.950000,0.197091,2.021751,2.371272,0.898833,0,0.101167,0.212155,0.005304,0.003182,1.666667,0.175836,0.175836,,0,BULLISH_TREND,2,MEAN_REVERSION,0,80,-0.235641,0.270927,0.627510,0,SL,-20.000000,15
R_100_1764470184434_146,R_100,1758654720,2025-09-23T19:12:00.000Z,19,2,12,1,3,CALL,1,1116.940000,1115.960000,1117.470000,1115.960000,1116.940000,29.190000,25.260000,1129.062900,1123.057500,1117.052100,37.830000,43.370000,31.588159,1118.666000,1117.703000,0.010695,1.069473,-1.018666,1.085367,-0.010036,3.930000,-5.540000,-8.640000,0.086159,-0.154291,2.006138,0.649007,0.350993,0,0.179610,0.004490,0.002694,1.666667,0.184819,0.184819,,0,BULLISH_TREND,2,MOMENTUM,1,85,0.075262,-0.433232,-0.650211,0,SL,-20.000000,8
R_100_1764470184434_147,R_100,1758657600,2025-09-23T20:00:00.000Z,20,2,0,1,3,PUT,0,1129.720000,1128.220000,1129.760000,1128.030000,1129.720000,70.010000,67.770000,1130.314736,1122.763000,1115.211264,63.520000,57.290000,26.660582,1122.549000,1121.387000,0.013452,1.345206,0.921245,0.052645,1.284277,2.240000,6.230000,6.490000,0.103622,0.638814,2.263475,0.867052,0.023121,0.109827,0.200357,0.005009,0.003005,1.666667,0.098919,0.098919,,0,RANGE,1,MEAN_REVERSION,0,80,0.117867,0.589440,0.808452,0,SL,-20.000000,4
R_100_1764470184434_148,R_100,1758663300,2025-09-23T21:35:00.000Z,21,2,35,1,3,PUT,0,1140.640000,1142.420000,1142.670000,1140.490000,1140.640000,60.710000,67,1142.837825,1136.933000,1131.028175,59.920000,64.740000,23.080479,1128.429000,1127.520500,0.010387,1.038729,0.627792,0.192684,0.842670,-6.290000,-4.820000,0.790000,0.080575,1.082124,2.231916,0.816514,0.114679,0.068807,0.195672,0.004892,0.002935,1.666667,0.113261,0.113261,,0,RANGE,1,MEAN_REVERSION,0,80,-0.169791,0.361627,0.443818,0,TIMEOUT,-6.697994,30
R_100_1764470184434_149,R_100,1758706020,2025-09-24T09:27:00.000Z,9,3,27,1,1,PUT,0,1214.090000,1215.620000,1216.400000,1214.090000,1214.090000,64.380000,68.460000,1215.167695,1210.083000,1204.998305,63.800000,62.190000,28.066382,1204.026500,1204.346000,0.008404,0.840388,0.788051,0.088766,0.748849,-4.080000,1.610000,0.580000,-0.026529,0.835820,2.293278,0.662338,0.337662,0,0.188889,0.004722,0.002833,1.666667,0.016050,0.016050,,0,RANGE,1,MEAN_REVERSION,0,80,-0.084765,0.335529,0.526608,0,TIMEOUT,10.081625,30
R_100_1764470184434_150,R_100,1758709260,2025-09-24T10:21:00.000Z,10,3,21,1,1,PUT,0,1217.560000,1219.110000,1219.590000,1217.560000,1217.560000,67.380000,72.970000,1219.482022,1211.132500,1202.782978,65.940000,65.470000,28.670278,1203.398500,1203.064000,0.013788,1.378796,0.769805,0.157858,1.213659,-5.590000,0.470000,1.440000,0.027804,1.176792,2.274213,0.763547,0.236453,0,0.186784,0.004670,0.002802,1.666667,-0.018141,0.018141,,0,RANGE,1,MEAN_REVERSION,0,80,-0.102559,0.278377,1.011308,0,TIMEOUT,3.679490,30
R_100_1764470184434_151,R_100,1758727800,2025-09-24T15:30:00.000Z,15,3,30,1,2,CALL,1,1191.380000,1193.170000,1193.960000,1191.380000,1191.380000,27.080000,29.870000,1202.597766,1196.454000,1190.310234,26.470000,29.030000,27.693418,1216.176500,1218.059500,0.010270,1.026996,-0.825878,0.941577,0.089792,-2.790000,-2.560000,0.610000,-0.154590,-2.038890,2.205172,0.693798,0.306202,0,0.185094,0.004627,0.002776,1.666667,-0.082898,0.082898,,0,RANGE,1,MEAN_REVERSION,0,80,-0.132444,-0.302095,-0.733223,0,SL,-20.000000,8
R_100_1764470184437_152,R_100,1758740460,2025-09-24T19:01:00.000Z,19,3,1,1,3,PUT,0,1194.260000,1194.470000,1194.980000,1193.590000,1194.260000,74.920000,75.140000,1197.482375,1186.241000,1174.999625,64.970000,65.460000,33.867266,1186.500500,1188.371500,0.018953,1.895294,0.713347,0.269822,1.612746,-0.220000,-0.490000,9.950000,-0.157442,0.653982,2.529647,0.151079,0.366906,0.482014,0.211817,0.005295,0.003177,1.666667,-0.185819,0.185819,,0,BEARISH_TREND,0,MOMENTUM,1,85,-0.005024,0.166068,0.981694,1,TP,32.000000,9
R_100_1764470184437_153,R_100,1758754260,2025-09-24T22:51:00.000Z,22,3,51,0,3,PUT,0,1180.040000,1180.990000,1181.530000,1179.470000,1180.040000,60.720000,66.580000,1181.984259,1178.290500,1174.596741,62.200000,64.250000,23.646911,1172.184000,1171.809000,0.006270,0.626969,0.473637,0.164762,0.461278,-5.860000,-2.050000,-1.480000,0.032002,0.670202,2.015904,0.461165,0.262136,0.276699,0.170834,0.004271,0.002563,1.666667,-0.001539,0.001539,,0,RANGE,1,MEAN_REVERSION,0,80,-0.095668,0.119630,0.237844,0,SL,-20.000000,8
R_100_1764470184437_154,R_100,1758755160,2025-09-24T23:06:00.000Z,23,3,6,0,3,PUT,0,1186.860000,1187.990000,1188.330000,1186.530000,1186.860000,65.380000,70.040000,1188.392492,1183.316500,1178.240508,68.520000,68.470000,24.803927,1172.784500,1172.184000,0.008579,0.857926,0.698090,0.129122,0.726243,-4.660000,0.050000,-3.140000,0.051229,1.200178,2.127789,0.627778,0.188889,0.183333,0.179279,0.004482,0.002689,1.666667,0.025655,0.025655,,0,RANGE,1,MEAN_REVERSION,0,80,-0.087549,0.075044,0.577947,0,TIMEOUT,-5.324975,30
R_100_1764470184438_155,R_100,1758800280,2025-09-25T11:38:00.000Z,11,4,38,1,1,PUT,0,1249.500000,1251,1252.360000,1249.190000,1249.500000,72.900000,80.660000,1250.154707,1243.480000,1236.805293,61.500000,59.150000,28.388037,1244.112000,1243.497500,0.010736,1.073553,0.901912,0.052398,1.015983,-7.760000,2.350000,11.400000,0.049417,0.433080,2.510063,0.473186,0.429022,0.097792,0.200885,0.005022,0.003013,1.666667,0.009940,0.009940,,0,RANGE,1,MEAN_REVERSION,0,80,-0.140658,0.425169,0.621688,0,TIMEOUT,14.277711,30
R_100_1764470184438_156,R_100,1758810180,2025-09-25T14:23:00.000Z,14,4,23,1,2,CALL,1,1221.170000,1220.080000,1221.700000,1219.940000,1221.170000,39.630000,35.970000,1233.223864,1224.872500,1216.521136,32.460000,32.870000,20.112983,1236.356000,1237.671000,0.013636,1.363630,-0.443341,0.987075,0.380689,3.660000,-0.410000,7.170000,-0.106248,-1.228287,2.189306,0.619318,0.301136,0.079545,0.179279,0.004482,0.002689,1.666667,-0.116306,0.116306,,0,RANGE,1,MEAN_REVERSION,0,80,0.084417,0.169797,-0.632252,1,TP,32.000000,29
R_100_1764470184438_157,R_100,1758812340,2025-09-25T14:59:00.000Z,14,4,59,1,2,PUT,0,1238.750000,1237.390000,1239.760000,1237.180000,1238.750000,73.130000,72.100000,1241.018718,1231.078500,1221.138282,58.770000,53.390000,19.367764,1235.430500,1235.333500,0.016149,1.614880,0.771764,0.183146,1.421733,1.030000,5.380000,14.360000,0.007852,0.268692,2.337485,0.527132,0.391473,0.081395,0.188697,0.004717,0.002830,1.666667,-0.092642,0.092642,,0,RANGE,1,MEAN_REVERSION,0,80,0.054116,0.419919,1.024311,0,SL,-20.000000,8
R_100_1764470184438_158,R_100,1758814560,2025-09-25T15:36:00.000Z,15,4,36,1,2,PUT,0,1254.310000,1256.790000,1257.140000,1253.900000,1254.310000,61.740000,71.530000,1256.281937,1251.960500,1247.639063,71.420000,71.420000,21.652546,1238.385000,1236.984000,0.006903,0.690347,0.543685,0.157213,0.531841,-9.790000,0,-9.680000,0.113259,1.285949,2.398520,0.765432,0.108025,0.126543,0.191222,0.004781,0.002868,1.666667,0.078576,0.078576,,0,RANGE,1,MEAN_REVERSION,0,80,-0.198122,0.200511,0.326340,0,SL,-20.000000,26
R_100_1764470184438_159,R_100,1758835200,2025-09-25T21:20:00.000Z,21,4,20,1,3,PUT,0,1276.610000,1274.670000,1277.670000,1274.540000,1276.610000,65.080000,61.110000,1277.319613,1270.190500,1263.061387,67.300000,62.900000,32.890737,1257.535000,1256.125000,0.011225,1.122527,0.900463,0.055586,1.061296,3.970000,4.400000,-2.220000,0.112250,1.516856,2.505253,0.619808,0.338658,0.041534,0.196243,0.004906,0.002944,1.666667,0.090463,0.090463,,0,RANGE,1,MEAN_REVERSION,0,80,0.158482,0.380572,0.759280,0,SL,-20.000000,15
R_100_1764470184438_160,R_100,1758873060,2025-09-26T07:51:00.000Z,7,5,51,1,1,CALL,1,1288.060000,1289.590000,1290.040000,1287.870000,1288.060000,34.220000,36.130000,1301.007413,1293.477500,1285.947587,36.260000,31.360000,18.419542,1302.259000,1303.538500,0.011643,1.164290,-0.719464,1.005187,0.164000,-1.910000,4.900000,-2.040000,-0.098156,-1.090336,2.654260,0.705069,0.207373,0.087558,0.206066,0.005152,0.003091,1.666667,-0.111701,0.111701,,0,RANGE,1,MEAN_REVERSION,0,80,-0.082227,-0.374352,-0.704595,1,TP,32.000000,11
R_100_1764470184438_161,R_100,1758879300,2025-09-26T09:35:00.000Z,9,5,35,1,1,CALL,1,1294.030000,1295.910000,1296.230000,1292.530000,1294.030000,39.140000,42.110000,1308.834217,1300.088500,1291.342783,37.840000,45.970000,15.180857,1299.396500,1300.379000,0.013454,1.345403,-0.692739,1.144040,0.207663,-2.970000,-8.130000,1.300000,-0.075555,-0.412999,2.840337,0.508108,0.086486,0.405405,0.219495,0.005487,0.003292,1.666667,-0.032315,0.032315,,0,RANGE,1,MEAN_REVERSION,0,80,-0.139678,-0.348081,-0.778267,0,SL,-20.000000,4
R_100_1764470184438_162,R_100,1758882960,2025-09-26T10:36:00.000Z,10,5,36,1,1,PUT,0,1284.130000,1287.460000,1287.660000,1284.130000,1284.130000,58.150000,71.350000,1287.677761,1280.791000,1273.904239,51.540000,49.350000,19.724004,1295.525000,1296.094500,0.010754,1.075392,0.484843,0.276277,0.796318,-13.200000,2.190000,6.610000,-0.043940,-0.879566,2.525724,0.943343,0.056657,0,0.196688,0.004917,0.002950,1.666667,-0.095870,0.095870,,0,RANGE,1,MEAN_REVERSION,0,80,-0.268719,-0.002336,0.305416,0,SL,-20.000000,4
R_100_1764470184438_163,R_100,1758893820,2025-09-26T13:37:00.000Z,13,5,37,1,2,PUT,0,1279.990000,1282.340000,1282.380000,1279.650000,1279.990000,63.920000,72.580000,1282.425557,1273.203000,1263.980443,56.970000,54.740000,19.689994,1280.314000,1280.572000,0.014487,1.448718,0.735913,0.190279,1.250756,-8.660000,2.230000,6.950000,-0.020147,-0.025306,2.598701,0.860806,0.014652,0.124542,0.203025,0.005076,0.003045,1.666667,-0.099576,0.099576,,0,RANGE,1,MEAN_REVERSION,0,80,-0.215941,0.384287,0.648718,0,SL,-20.000000,13
R_100_1764470184438_164,R_100,1758897180,2025-09-26T14:33:00.000Z,14,5,33,1,2,CALL,1,1266.870000,1266.980000,1267.940000,1266.570000,1266.870000,29.560000,30.020000,1283.983867,1275.026000,1266.068133,40.610000,44.750000,15.937166,1275.889000,1276.718500,0.014051,1.405127,-0.910485,1.350878,0.063295,-0.460000,-4.140000,-11.050000,-0.064971,-0.706880,2.679600,0.080292,0.700730,0.218978,0.211513,0.005288,0.003173,1.666667,-0.109455,0.109455,,0,RANGE,1,MEAN_REVERSION,0,80,-0.026831,-0.720186,-0.472158,0,TIMEOUT,-6.188480,30
R_100_1764470184438_165,R_100,1758911040,2025-09-26T18:24:00.000Z,18,5,24,1,3,PUT,0,1289.380000,1289.200000,1289.860000,1288.100000,1289.380000,64.540000,63.490000,1290.081912,1283.701000,1277.320088,54.820000,50,14.252252,1283.137500,1282.145500,0.009941,0.994143,0.889998,0.054438,0.935326,1.050000,4.820000,9.720000,0.077370,0.486503,2.282975,0.102273,0.272727,0.625000,0.177060,0.004426,0.002656,1.666667,0.057347,0.057347,,0,RANGE,1,MEAN_REVERSION,0,80,0.041122,0.333829,0.527830,1,TP,32.000000,16
R_100_1764470184438_166,R_100,1758913380,2025-09-26T19:03:00.000Z,19,5,3,1,3,CALL,1,1265.070000,1264.600000,1265.180000,1263.600000,1265.070000,30.560000,30.590000,1276.692991,1270.781000,1264.869009,31.720000,33.950000,15.460509,1280.651500,1281.754500,0.009304,0.930450,-0.966003,0.918763,0.015888,-0.030000,-2.230000,-1.160000,-0.086054,-1.216685,2.701873,0.297468,0.069620,0.632911,0.213575,0.005339,0.003204,1.666667,-0.040584,0.040584,,0,RANGE,1,MEAN_REVERSION,0,80,-0.001581,-0.392895,-0.556538,0,SL,-20.000000,7
R_100_1764470184439_167,R_100,1758914220,2025-09-26T19:17:00.000Z,19,5,17,1,3,CALL,1,1254.600000,1253.690000,1254.720000,1253.170000,1254.600000,29.210000,26.520000,1272.976706,1261.721500,1250.466294,25.910000,24,18.278493,1279.786500,1280.651500,0.017841,1.784103,-0.632729,1.464746,0.329484,2.690000,1.910000,3.300000,-0.067544,-1.968024,2.710517,0.587097,0.077419,0.335484,0.216046,0.005401,0.003241,1.666667,-0.080762,0.080762,,0,RANGE,1,MEAN_REVERSION,0,80,0.064604,-0.176636,-0.829190,0,SL,-20.000000,7
R_100_1764470184439_168,R_100,1758916380,2025-09-26T19:53:00.000Z,19,5,53,1,3,PUT,0,1264.350000,1264.540000,1264.930000,1263.550000,1264.350000,68.230000,70.250000,1266.365758,1254.139500,1241.913242,46.830000,43.840000,21.241962,1278.591500,1278.900500,0.019497,1.949744,0.835129,0.159430,1.774569,-2.020000,2.990000,21.400000,-0.024161,-1.113843,2.604930,0.137681,0.282609,0.579710,0.206029,0.005151,0.003090,1.666667,-0.072747,0.072747,,0,RANGE,1,MEAN_REVERSION,0,80,-0.054544,0.635964,1.052606,1,TP,32.000000,13
R_100_1764470184439_169,R_100,1758925980,2025-09-26T22:33:00.000Z,22,5,33,0,3,PUT,0,1244.100000,1244.610000,1245.590000,1243.660000,1244.100000,73.020000,75.670000,1244.624734,1236.435000,1228.245266,52.600000,45.230000,32.834455,1254.893000,1256.755500,0.013247,1.324733,0.935928,0.042178,1.274394,-2.650000,7.370000,20.420000,-0.148199,-0.860073,2.251889,0.264249,0.507772,0.227979,0.181005,0.004525,0.002715,1.666667,-0.246500,0.246500,,0,BEARISH_TREND,0,MOMENTUM,1,85,-0.053825,0.396227,0.874881,0,TIMEOUT,12.249819,30
R_100_1764470184439_170,R_100,1758928800,2025-09-26T23:20:00.000Z,23,5,20,0,3,PUT,0,1251.160000,1251.890000,1252.170000,1250.150000,1251.160000,72.610000,76.230000,1253.140160,1243.263000,1233.385840,59.160000,60.650000,28.344367,1248.769500,1251.096500,0.015889,1.588909,0.799521,0.158266,1.420614,-3.620000,-1.490000,13.450000,-0.185997,0.191428,2.325300,0.361386,0.138614,0.500000,0.185852,0.004646,0.002788,1.666667,-0.184350,0.184350,,0,BEARISH_TREND,0,MOMENTUM,1,85,-0.064698,0.403650,0.994479,0,SL,-20.000000,18
R_100_1764470184439_171,R_100,1758930240,2025-09-26T23:44:00.000Z,23,5,44,0,3,PUT,0,1262.930000,1264.230000,1265.010000,1262.930000,1262.930000,74.250000,80.100000,1266.111905,1252.445500,1238.779095,65.670000,63,27.032208,1248.250500,1248.769500,0.021824,2.182355,0.767173,0.251946,1.912292,-5.850000,2.670000,8.580000,-0.041561,1.176006,2.521334,0.625000,0.375000,0,0.199642,0.004991,0.002995,1.666667,-0.151284,0.151284,,0,BEARISH_TREND,0,MOMENTUM,1,85,-0.125739,0.330481,1.617277,0,SL,-20.000000,14
R_100_1764470184439_172,R_100,1758957000,2025-09-27T07:10:00.000Z,7,6,10,1,1,CALL,1,1226.600000,1225.590000,1226.710000,1224.680000,1226.600000,24.390000,19.480000,1241.147408,1233.409000,1225.670592,21.850000,20.180000,24.068205,1261.398500,1262.998000,0.012548,1.254800,-0.879897,1.185994,0.075771,4.910000,1.670000,2.540000,-0.126643,-2.758724,2.383274,0.497537,0.054187,0.448276,0.194299,0.004857,0.002914,1.666667,-0.075489,0.075489,,0,RANGE,1,MEAN_REVERSION,0,80,0.096294,-0.422955,-0.781389,0,SL,-20.000000,16
R_100_1764470184439_173,R_100,1758975000,2025-09-27T12:10:00.000Z,12,6,10,1,2,CALL,1,1202.470000,1201.110000,1202.810000,1201.110000,1202.470000,29.610000,25.440000,1216.341339,1208.762500,1201.183661,37.560000,38.200000,31.625255,1215.494500,1216.768000,0.012540,1.253983,-0.830272,1.153570,0.106975,4.170000,-0.640000,-7.950000,-0.104663,-1.071539,2.186122,0.800000,0.200000,0,0.181803,0.004545,0.002727,1.666667,-0.142028,0.142028,,0,RANGE,1,MEAN_REVERSION,0,80,0.072403,-0.330720,-0.802673,1,TP,32.000000,23
R_100_1764470184439_174,R_100,1758977700,2025-09-27T12:55:00.000Z,12,6,55,1,2,PUT,0,1219.960000,1220.080000,1220.510000,1219.570000,1219.960000,62.880000,62.580000,1222.187927,1215.097500,1208.007073,53.940000,60,28.420836,1214.997500,1214.871500,0.011671,1.167055,0.685784,0.182623,0.979780,0.300000,-6.060000,8.940000,0.010371,0.408437,2.430356,0.127660,0.457447,0.414894,0.199216,0.004980,0.002988,1.666667,-0.037847,0.037847,,0,RANGE,1,MEAN_REVERSION,0,80,0.014757,0.265466,0.590369,1,TP,32.000000,14
R_100_1764470184439_175,R_100,1758979260,2025-09-27T13:21:00.000Z,13,6,21,1,2,CALL,1,1205.410000,1205.520000,1205.800000,1204.120000,1205.410000,35.290000,36.100000,1218.899228,1211.014000,1203.128772,43.920000,41.200000,26.231188,1214.743500,1214.883000,0.013023,1.302252,-0.710696,1.119057,0.189249,-0.810000,2.720000,-8.630000,-0.011483,-0.768352,2.247875,0.065476,0.166667,0.767857,0.186482,0.004662,0.002797,1.666667,-0.005839,0.005839,,0,RANGE,1,MEAN_REVERSION,0,80,-0.037318,-0.166471,-0.745187,0,TIMEOUT,22.564936,30
R_100_1764470184439_176,R_100,1758985920,2025-09-27T15:12:00.000Z,15,6,12,1,2,PUT,0,1224.290000,1227.230000,1227.960000,1223.630000,1224.290000,65.680000,74.840000,1227.502941,1217.207000,1206.911059,61.570000,62.990000,22.270818,1211.574000,1212.064000,0.016917,1.691732,0.687941,0.262433,1.419512,-9.160000,-1.420000,4.110000,-0.040427,1.049544,2.427783,0.678984,0.168591,0.152425,0.198301,0.004958,0.002975,1.666667,-0.033339,0.033339,,0,RANGE,1,MEAN_REVERSION,0,80,-0.224117,0.297380,1.225330,0,TIMEOUT,-11.108479,30
R_100_1764470184439_177,R_100,1758991020,2025-09-27T16:37:00.000Z,16,6,37,1,2,PUT,0,1235.360000,1236.810000,1237.040000,1234.280000,1235.360000,67.720000,74.180000,1237.487023,1227.721000,1217.954977,65.870000,63.640000,20.306739,1216.572000,1214.996000,0.015909,1.590919,0.782202,0.172178,1.408903,-6.460000,2.230000,1.850000,0.129712,1.544339,2.482290,0.525362,0.083333,0.391304,0.200937,0.005023,0.003014,1.666667,0.091015,0.091015,,0,RANGE,1,MEAN_REVERSION,0,80,-0.144687,0.376199,0.985858,0,SL,-20.000000,4
R_100_1764470184440_178,R_100,1759001100,2025-09-27T19:25:00.000Z,19,6,25,1,3,CALL,1,1219.600000,1217.870000,1221.070000,1217.300000,1219.600000,40.430000,34.430000,1227.975312,1222.141000,1216.306688,43.720000,34.870000,19.399327,1228.657000,1227.963500,0.009548,0.954769,-0.435527,0.686726,0.270032,6,8.850000,-3.290000,0.056476,-0.737146,2.697760,0.458886,0.389920,0.151194,0.221200,0.005530,0.003318,1.666667,0.097688,0.097688,,0,RANGE,1,MEAN_REVERSION,0,80,0.175776,-0.153912,-0.339936,0,SL,-20.000000,20
R_100_1764470184440_179,R_100,1759008060,2025-09-27T21:21:00.000Z,21,6,21,1,3,CALL,1,1210.820000,1209.100000,1211.190000,1208.680000,1210.820000,42.410000,38.120000,1224.125217,1214.518500,1204.911783,42.760000,37.530000,33.965338,1225.999000,1226.931500,0.015820,1.581980,-0.384991,1.098860,0.487952,4.290000,5.230000,-0.350000,-0.076003,-1.238092,2.433467,0.685259,0.147410,0.167331,0.200977,0.005024,0.003015,1.666667,-0.054503,0.054503,,0,RANGE,1,MEAN_REVERSION,0,80,0.116586,0.065288,-0.781737,0,SL,-20.000000,27
R_100_1764470184440_180,R_100,1759041540,2025-09-28T06:39:00.000Z,6,0,39,1,1,PUT,0,1195.540000,1196.690000,1197.240000,1195.540000,1195.540000,54.560000,61.520000,1198.503416,1193.660000,1188.816584,48.190000,47.350000,33.192864,1205.230500,1206.093500,0.008115,0.811524,0.388156,0.247873,0.562375,-6.960000,0.840000,6.370000,-0.071553,-0.804037,1.973164,0.676471,0.323529,0,0.165044,0.004126,0.002476,1.666667,-0.084526,0.084526,,0,RANGE,1,MEAN_REVERSION,0,80,-0.147831,0.043514,0.330648,1,TP,32.000000,26
R_100_1764470184440_181,R_100,1759043520,2025-09-28T07:12:00.000Z,7,0,12,1,1,CALL,1,1185.480000,1184.300000,1185.520000,1184.180000,1185.480000,39.840000,36.220000,1196.017495,1188.927500,1181.837505,41.790000,31.510000,32.905009,1202.791500,1204.041000,0.011927,1.192671,-0.486249,0.888880,0.307259,3.620000,10.280000,-1.950000,-0.103776,-1.439277,2.363001,0.880597,0.029851,0.089552,0.199329,0.004983,0.002990,1.666667,-0.106493,0.106493,,0,RANGE,1,MEAN_REVERSION,0,80,0.088650,-0.102806,-0.613682,0,TIMEOUT,-11.640854,30
R_100_1764470184440_182,R_100,1759056900,2025-09-28T10:55:00.000Z,10,0,55,1,1,CALL,1,1172.790000,1172.820000,1173.280000,1172.260000,1172.790000,37.430000,37.540000,1185.895614,1178.095000,1170.294386,39.040000,40.140000,31.718077,1182.683500,1183.650500,0.013243,1.324276,-0.680075,1.117473,0.212793,-0.110000,-1.100000,-1.610000,-0.081696,-0.836530,2.478436,0.029412,0.450980,0.519608,0.211328,0.005283,0.003170,1.666667,-0.070463,0.070463,,0,RANGE,1,MEAN_REVERSION,0,80,-0.005116,-0.319578,-0.605963,0,SL,-20.000000,27
R_100_1764470184440_183,R_100,1759066440,2025-09-28T13:34:00.000Z,13,0,34,1,2,PUT,0,1185.140000,1187.880000,1187.880000,1184.930000,1185.140000,59.550000,72.460000,1187.085018,1183.260000,1179.434982,63.960000,61.870000,27.356944,1174.808000,1173.781500,0.006465,0.646522,0.491501,0.164117,0.481379,-12.910000,2.090000,-4.410000,0.087452,0.879463,2.158253,0.928814,0,0.071186,0.182110,0.004553,0.002732,1.666667,0.006169,0.006169,,0,RANGE,1,MEAN_REVERSION,0,80,-0.245779,0.190212,0.320819,0,SL,-20.000000,10
R_100_1764470184440_184,R_100,1759071420,2025-09-28T14:57:00.000Z,14,0,57,1,2,CALL,1,1176.840000,1175.680000,1177.230000,1174.210000,1176.840000,33.940000,29.230000,1188.594475,1182.016000,1175.437525,40.820000,45.940000,22.221325,1177.194500,1177.624500,0.011131,1.113094,-0.786808,0.998817,0.119173,4.710000,-5.120000,-6.880000,-0.036514,-0.030114,2.182815,0.384106,0.129139,0.486755,0.185481,0.004637,0.002782,1.666667,0.024584,0.024584,,0,RANGE,1,MEAN_REVERSION,0,80,0.095261,-0.380080,-0.604730,1,TP,32.000000,13
R_100_1764470184440_185,R_100,1759075320,2025-09-28T16:02:00.000Z,16,0,2,1,2,CALL,1,1167.110000,1166.900000,1167.250000,1166.250000,1167.110000,23.840000,21.200000,1183.408340,1174.092000,1164.775660,34.240000,36.310000,21.359021,1177.231500,1177.423500,0.015870,1.586986,-0.749436,1.396470,0.200010,2.640000,-2.070000,-10.400000,-0.016307,-0.859771,2.207874,0.210000,0.140000,0.650000,0.189174,0.004729,0.002838,1.666667,-0.002203,0.002203,,0,RANGE,1,MEAN_REVERSION,0,80,0.044574,-0.290472,-0.884061,0,SL,-20.000000,6
R_100_1764470184440_186,R_100,1759080060,2025-09-28T17:21:00.000Z,17,0,21,1,2,PUT,0,1184.850000,1184.470000,1184.850000,1182.850000,1184.850000,58.080000,57.960000,1188.249189,1181.421500,1174.593811,54.840000,61.500000,15.159546,1181.526500,1180.651500,0.011558,1.155843,0.502147,0.286888,0.865611,0.120000,-6.660000,3.240000,0.074112,0.281289,2.412614,0.190000,0,0.810000,0.203622,0.005091,0.003054,1.666667,0.102218,0.102218,,0,RANGE,1,MEAN_REVERSION,0,80,0.004220,-0.006751,0.664384,1,TP,32.000000,20
