tradeId,asset,timestamp,datetime,hourOfDay,dayOfWeek,minuteOfHour,isMarketOpen,direction,directionEncoded,entryPrice,openPrice,highPrice,lowPrice,closePrice,rsi1m,rsi1mPrev,bbUpper,bbMiddle,bbLower,rsi5m,rsi5mPrev,adx15m,sma15m,sma15mPrev,bbWidth,bbWidthPct,pricePositionInBB,distToUpperBB,distToLowerBB,rsiDelta1m,rsiDelta5m,rsiDivergence,smaSlope15m,distToSma15m,atr1m,candleBodyPct,upperWickPct,lowerWickPct,regime,regimeEncoded,strategyType,strategyEncoded,confidence,priceChange1,priceChange5,priceChange15,target,exitReason,pnl,barsHeld
R_100_1764468600034_432,R_100,1760707560,2025-10-17T13:26:00.000Z,13,5,26,1,CALL,1,1071.960000,1073.710000,1074.130000,1071.960000,1071.960000,28.380000,32.650000,1085.880341,1078.195000,1070.509659,36.840000,42.110000,52.016414,1069.384000,1068.775500,0.014256,1.425594,-0.811285,1.298588,0.135298,-4.270000,-5.270000,-8.460000,0.056934,0.240886,1.929205,0.806452,0.193548,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.183438,-0.324515,-0.957203,0,SL,-20.000000,26
R_100_1764468600034_433,R_100,1760709540,2025-10-17T13:59:00.000Z,13,5,59,1,CALL,1,1063.170000,1064.060000,1064.320000,1063.110000,1063.170000,29.310000,30.600000,1079.468957,1070.027500,1060.586043,32.090000,32.980000,44.096119,1071.550000,1070.573000,0.017647,1.764713,-0.726318,1.533053,0.243043,-1.290000,-0.890000,-2.780000,0.091260,-0.782045,2.063476,0.735537,0.214876,0.049587,BULLISH_TREND,2,MOMENTUM,1,85,-0.068615,-0.089276,-1.101385,0,SL,-20.000000,11
R_100_1764468600034_434,R_100,1760717220,2025-10-17T16:07:00.000Z,16,5,7,1,PUT,0,1051.950000,1050.550000,1052.430000,1049.970000,1051.950000,70.890000,68.340000,1052.395865,1047.042500,1041.689135,51.060000,47.040000,40.820798,1065.076500,1066.497500,0.010226,1.022569,0.916713,0.042385,0.975414,2.550000,4.020000,19.830000,-0.133240,-1.232447,1.941556,0.569106,0.195122,0.235772,BEARISH_TREND,0,MOMENTUM,1,85,0.115157,0.261149,0.521744,0,TIMEOUT,-13.042445,30
R_100_1764468600034_435,R_100,1760719440,2025-10-17T16:44:00.000Z,16,5,44,1,PUT,0,1059.350000,1058.560000,1059.350000,1057.300000,1059.350000,70.850000,69.990000,1060.003020,1053.723500,1047.443980,60.890000,57.600000,35.164565,1062.556000,1063.615000,0.011919,1.191872,0.896008,0.061643,1.123899,0.860000,3.290000,9.960000,-0.099566,-0.301725,2.053062,0.385366,0,0.614634,BEARISH_TREND,0,MOMENTUM,1,85,0.041552,0.283047,0.723563,1,TP,32.000000,13
R_100_1764468600034_436,R_100,1760721960,2025-10-17T17:26:00.000Z,17,5,26,1,PUT,0,1060.300000,1057.250000,1060.300000,1057.250000,1060.300000,72.530000,67.900000,1057.062230,1049.976500,1042.890770,57.240000,54.410000,27.424316,1057.825000,1059.276500,0.013497,1.349693,1.456942,-0.305364,1.641916,4.630000,2.830000,15.290000,-0.137027,0.233971,2.253903,1,0,0,BEARISH_TREND,0,MOMENTUM,1,85,0.293227,0.883912,1.356454,0,SL,-20.000000,16
R_100_1764468600034_437,R_100,1760723220,2025-10-17T17:47:00.000Z,17,5,47,1,PUT,0,1069.730000,1070.710000,1071.640000,1069.490000,1069.730000,71.220000,74.180000,1071.285947,1062.361000,1053.436053,71.630000,67.040000,26.798097,1056.470500,1057.055000,0.016802,1.680210,0.825663,0.145452,1.523183,-2.960000,4.590000,-0.410000,-0.055295,1.255075,2.239779,0.455814,0.432558,0.111628,BEARISH_TREND,0,MOMENTUM,1,85,-0.079396,0.382865,1.107740,0,TIMEOUT,8.450731,30
R_100_1764468600034_438,R_100,1760728020,2025-10-17T19:07:00.000Z,19,5,7,1,CALL,1,1062.140000,1063.080000,1063.890000,1061.920000,1062.140000,28.940000,31.610000,1079.769194,1070.485500,1061.201806,44.300000,53.660000,27.827275,1055.864000,1055.608500,0.017345,1.734483,-0.898942,1.659781,0.088331,-2.670000,-9.360000,-15.360000,0.024204,0.594395,1.962713,0.477157,0.411168,0.111675,BULLISH_TREND,2,MOMENTUM,1,85,-0.139147,-0.489989,-1.212820,0,TIMEOUT,15.440526,30
R_100_1764468600034_439,R_100,1760740560,2025-10-17T22:36:00.000Z,22,5,36,0,CALL,1,1063.270000,1062.660000,1063.770000,1061.860000,1063.270000,34.290000,32.660000,1074.924924,1068.197500,1061.470076,38.270000,32.950000,29.120331,1071.266000,1071.105000,0.012596,1.259584,-0.732450,1.096140,0.169282,1.630000,5.320000,-3.980000,0.015031,-0.746407,1.951791,0.319372,0.261780,0.418848,RANGE,1,MEAN_REVERSION,0,80,0.038575,-0.169003,-0.850437,1,TP,32.000000,10
R_100_1764468600034_440,R_100,1760761200,2025-10-18T04:20:00.000Z,4,6,20,1,CALL,1,1080.790000,1083.810000,1083.810000,1079.950000,1080.790000,28.390000,35.990000,1090.602553,1086.293000,1081.983447,41.320000,47.910000,29.902615,1077.922500,1077.259500,0.007934,0.793442,-1.276931,0.907906,-0.110424,-7.600000,-6.590000,-12.930000,0.061545,0.266021,2.032029,0.782383,0,0.217617,BULLISH_TREND,2,MOMENTUM,1,85,-0.285087,-0.533780,-0.643507,0,SL,-20.000000,12
R_100_1764468600034_441,R_100,1760766180,2025-10-18T05:43:00.000Z,5,6,43,1,CALL,1,1064.810000,1063.870000,1064.950000,1062.220000,1064.810000,48.540000,45.740000,1069.167225,1064.533000,1059.898775,36.700000,31.960000,28.462734,1078.635500,1078.446000,0.008707,0.870659,0.059773,0.409202,0.461230,2.800000,4.740000,11.840000,0.017572,-1.281758,2.268635,0.344322,0.051282,0.604396,RANGE,1,MEAN_REVERSION,0,80,0.086475,0.012210,-0.066634,0,SL,-20.000000,25
R_100_1764468600035_442,R_100,1760769060,2025-10-18T06:31:00.000Z,6,6,31,1,PUT,0,1072.660000,1071.090000,1072.660000,1071.090000,1072.660000,70.830000,66.920000,1073.433901,1066.434500,1059.435099,53.140000,50.410000,26.938849,1076.775000,1076.999000,0.013127,1.312673,0.889433,0.072148,1.232907,3.910000,2.730000,17.690000,-0.020799,-0.382160,1.966337,1,0,0,BEARISH_TREND,0,MOMENTUM,1,85,0.173702,0.467373,0.741005,0,SL,-20.000000,22
R_100_1764468600035_443,R_100,1760775000,2025-10-18T08:10:00.000Z,8,6,10,1,CALL,1,1061.420000,1060.850000,1062.030000,1060.600000,1061.420000,30.430000,28.840000,1077.778458,1069.468000,1061.157542,40.890000,40.450000,18.920983,1073.008000,1074.264500,0.015541,1.554129,-0.968418,1.541186,0.024727,1.590000,0.440000,-10.460000,-0.116964,-1.079955,2.066859,0.398601,0.426573,0.174825,RANGE,1,MEAN_REVERSION,0,80,0.036757,-0.672837,-0.936115,0,TIMEOUT,8.856061,30
R_100_1764468600035_444,R_100,1760789220,2025-10-18T12:07:00.000Z,12,6,7,1,PUT,0,1073.630000,1072.840000,1073.740000,1072.420000,1073.630000,71.250000,71.390000,1074.445877,1067.080500,1059.715123,55.300000,55.190000,15.017450,1070.140500,1069.774500,0.013805,1.380473,0.889228,0.075992,1.296059,-0.140000,0.110000,15.950000,0.034213,0.326079,2.114272,0.598485,0.083333,0.318182,RANGE,1,MEAN_REVERSION,0,80,-0.002794,0.329876,0.787616,0,SL,-20.000000,20
R_100_1764468600035_445,R_100,1760793480,2025-10-18T13:18:00.000Z,13,6,18,1,CALL,1,1068.180000,1067.930000,1069.200000,1067.570000,1068.180000,24.930000,24.650000,1078.821204,1073.430000,1068.038796,44.340000,45.420000,18.685790,1072.590000,1072.255000,0.010045,1.004482,-0.973808,0.996200,0.013219,0.280000,-1.080000,-19.410000,0.031243,-0.411154,1.951041,0.153374,0.625767,0.220859,RANGE,1,MEAN_REVERSION,0,80,0.004681,-0.543752,-0.638116,0,TIMEOUT,17.487689,30
R_100_1764468600035_446,R_100,1760797500,2025-10-18T14:25:00.000Z,14,6,25,1,PUT,0,1081.150000,1081.690000,1082.640000,1080.700000,1081.150000,71.470000,74.230000,1082.372209,1075.568500,1068.764791,64.750000,61,18.838447,1072.736500,1072.167500,0.012651,1.265137,0.820361,0.113047,1.145559,-2.760000,3.750000,6.720000,0.053070,0.784303,2.052631,0.278351,0.489691,0.231959,RANGE,1,MEAN_REVERSION,0,80,-0.047150,0.178833,0.736082,0,SL,-20.000000,5
R_100_1764468600035_447,R_100,1760814720,2025-10-18T19:12:00.000Z,19,6,12,1,CALL,1,1087.250000,1090.470000,1090.470000,1087.180000,1087.250000,28.650000,33.900000,1102.767385,1095.276000,1087.784615,38.380000,42.620000,44.405893,1092.115000,1091.398500,0.013679,1.367945,-1.071364,1.427214,-0.049171,-5.250000,-4.240000,-9.730000,0.065650,-0.445466,2.168430,0.978723,0,0.021277,BULLISH_TREND,2,MOMENTUM,1,85,-0.245887,-0.548822,-1.128531,1,TP,32.000000,21
R_100_1764468600035_448,R_100,1760831940,2025-10-18T23:59:00.000Z,23,6,59,0,CALL,1,1105.600000,1107.640000,1107.640000,1105.460000,1105.600000,28.500000,32.940000,1117.908125,1112.490500,1107.072875,40.600000,48.410000,30.438082,1107.641500,1107.309000,0.009740,0.973963,-1.271867,1.113253,-0.133220,-4.440000,-7.810000,-12.100000,0.030028,-0.184311,2.038332,0.935780,0,0.064220,BULLISH_TREND,2,MOMENTUM,1,85,-0.205798,-0.527234,-0.609504,0,SL,-20.000000,26
R_100_1764468600035_449,R_100,1760848500,2025-10-19T04:35:00.000Z,4,0,35,1,PUT,0,1099.340000,1097.270000,1099.430000,1096.360000,1099.340000,70.750000,66.650000,1099.129409,1092.119000,1085.108591,62.670000,61.760000,36.675370,1094.018500,1094.558500,0.012838,1.283818,1.030040,-0.019156,1.294541,4.100000,0.910000,8.080000,-0.049335,0.486418,2.111008,0.674267,0.029316,0.296417,BEARISH_TREND,0,MOMENTUM,1,85,0.220618,0.356021,0.683225,0,SL,-20.000000,13
R_100_1764468600035_450,R_100,1760866500,2025-10-19T09:35:00.000Z,9,0,35,1,PUT,0,1085.010000,1083.060000,1085.390000,1082.850000,1085.010000,70.880000,66.990000,1084.691595,1079.901500,1075.111405,63.690000,60.810000,30.891725,1083.055500,1083.968500,0.008871,0.887136,1.066472,-0.029346,0.912305,3.890000,2.880000,7.190000,-0.084228,0.180462,2.170257,0.767717,0.149606,0.082677,BEARISH_TREND,0,MOMENTUM,1,85,0.150455,0.334754,0.619476,0,SL,-20.000000,29
R_100_1764468600035_451,R_100,1760880720,2025-10-19T13:32:00.000Z,13,0,32,1,PUT,0,1056.810000,1055.480000,1056.810000,1054.320000,1056.810000,70.900000,67.870000,1058.398325,1047.367000,1036.335675,40.900000,43.670000,34.570862,1068.946500,1070.261500,0.021065,2.106487,0.856017,0.150294,1.937370,3.030000,-2.770000,30.000000,-0.122867,-1.135370,2.069018,0.534137,0,0.465863,BEARISH_TREND,0,MOMENTUM,1,85,0.155425,0.413317,1.281339,1,TP,32.000000,4
R_100_1764468600035_452,R_100,1760890380,2025-10-19T16:13:00.000Z,16,0,13,1,PUT,0,1033.740000,1031.730000,1033.750000,1030.980000,1033.740000,71.800000,66.850000,1032.618919,1026.460000,1020.301081,47.870000,38.600000,39.964161,1046.688000,1048.728500,0.012000,1.200031,1.182026,-0.108449,1.300029,4.950000,9.270000,23.930000,-0.194569,-1.237045,1.962501,0.725632,0.003610,0.270758,BEARISH_TREND,0,MOMENTUM,1,85,0.213273,0.585763,1.105199,0,TIMEOUT,4.527251,30
R_100_1764468600037_453,R_100,1760901660,2025-10-19T19:21:00.000Z,19,0,21,1,PUT,0,1005.390000,1002.840000,1005.430000,1002.840000,1005.390000,70.360000,64.310000,1006.625286,998.714500,990.803714,52.780000,45,46.776516,1018.613000,1019.967000,0.015842,1.584194,0.843848,0.122866,1.450809,6.050000,7.780000,17.580000,-0.132749,-1.298138,2.003001,0.984556,0.015444,0,BEARISH_TREND,0,MOMENTUM,1,85,0.269276,0.451607,1.068599,0,SL,-20.000000,7
R_100_1764468600037_454,R_100,1760902560,2025-10-19T19:36:00.000Z,19,0,36,1,PUT,0,1012.540000,1011.900000,1012.660000,1011.540000,1012.540000,70.560000,69.670000,1014.549057,1007.675500,1000.801943,59.550000,58.240000,42.948183,1017.359000,1018.613000,0.013642,1.364240,0.707712,0.198417,1.159268,0.890000,1.310000,11.010000,-0.123109,-0.473677,1.875748,0.571429,0.107143,0.321429,BEARISH_TREND,0,MOMENTUM,1,85,0.046439,0.465347,0.711167,0,SL,-20.000000,9
R_100_1764468600037_455,R_100,1760903400,2025-10-19T19:50:00.000Z,19,0,50,1,PUT,0,1021.750000,1020.090000,1022.840000,1020.030000,1021.750000,78.440000,76.320000,1021.868270,1014.183500,1006.498730,69.740000,67.610000,39.907802,1016.278500,1017.359000,0.015155,1.515459,0.984610,0.011575,1.492662,2.120000,2.130000,8.700000,-0.106206,0.538386,1.888662,0.590747,0.387900,0.021352,BEARISH_TREND,0,MOMENTUM,1,85,0.144078,0.352597,0.956456,0,SL,-20.000000,16
R_100_1764468600037_456,R_100,1760915220,2025-10-19T23:07:00.000Z,23,0,7,0,PUT,0,1030.980000,1030.120000,1031.290000,1029.690000,1030.980000,69.630000,67.940000,1032.586083,1024.639500,1016.692917,67.600000,61.390000,18.445343,1018.167000,1016.642500,0.015511,1.551098,0.797890,0.155782,1.385777,1.690000,6.210000,2.030000,0.149954,1.258438,1.897927,0.537500,0.193750,0.268750,RANGE,1,MEAN_REVERSION,0,80,0.084457,0.313303,0.964618,0,SL,-20.000000,5
R_100_1764468600037_457,R_100,1760918160,2025-10-19T23:56:00.000Z,23,0,56,0,CALL,1,1023.350000,1023.680000,1023.970000,1022.590000,1023.350000,23.940000,24.440000,1041.822225,1031.359000,1020.895775,41.610000,42.390000,19.688605,1022.878000,1021.469500,0.020290,2.029017,-0.765443,1.805074,0.239823,-0.500000,-0.780000,-17.670000,0.137890,0.046144,1.996893,0.239130,0.210145,0.550725,RANGE,1,MEAN_REVERSION,0,80,-0.031260,-0.214519,-1.337228,1,TP,32.000000,14
R_100_1764468600037_458,R_100,1760939520,2025-10-20T05:52:00.000Z,5,1,52,1,PUT,0,960.030000,957.380000,960.390000,957.380000,960.030000,71.590000,66.680000,958.732270,951.789000,944.845730,51.210000,40.570000,59.741131,978.172000,980.404500,0.014590,1.458994,1.186905,-0.135176,1.581645,4.910000,10.640000,20.380000,-0.227712,-1.854684,2.040353,0.880399,0.119601,0,BEARISH_TREND,0,MOMENTUM,1,85,0.276797,0.535123,1.307459,0,SL,-20.000000,6
R_100_1764468600037_459,R_100,1760940180,2025-10-20T06:03:00.000Z,6,1,3,1,PUT,0,966.010000,965.700000,967.090000,965.470000,966.010000,73.220000,72.900000,969.162407,959.832000,950.501593,57.630000,54.590000,55.556362,976.414000,978.172000,0.019442,1.944175,0.662136,0.326333,1.605409,0.320000,3.040000,15.590000,-0.179723,-1.065532,1.956365,0.191358,0.666667,0.141975,BEARISH_TREND,0,MOMENTUM,1,85,0.019672,0.140984,1.280143,0,SL,-20.000000,10
R_100_1764468600037_460,R_100,1760941140,2025-10-20T06:19:00.000Z,6,1,19,1,PUT,0,972.930000,971.920000,973.090000,970.720000,972.930000,70.850000,68.870000,974.750687,968.287000,961.823313,63.050000,61.080000,51.055764,975.217500,976.414000,0.013351,1.335077,0.718321,0.187134,1.141571,1.980000,1.970000,7.800000,-0.122540,-0.234563,1.875110,0.426160,0.067511,0.506329,BEARISH_TREND,0,MOMENTUM,1,85,0.104948,0.212181,0.593472,0,SL,-20.000000,4
R_100_1764468600037_461,R_100,1760941680,2025-10-20T06:28:00.000Z,6,1,28,1,PUT,0,984.490000,982.490000,984.820000,982.490000,984.490000,85.780000,84.110000,985.079890,974.626000,964.172110,72.030000,68.980000,51.055764,975.217500,976.414000,0.021452,2.145211,0.943572,0.059918,2.063799,1.670000,3.050000,13.750000,-0.122540,0.950814,1.918243,0.858369,0.141631,0,BEARISH_TREND,0,MOMENTUM,1,85,0.181132,0.717150,1.432119,0,SL,-20.000000,6
R_100_1764468600037_462,R_100,1760942340,2025-10-20T06:39:00.000Z,6,1,39,1,PUT,0,991.970000,989.290000,991.970000,988.870000,991.970000,82.320000,78.980000,993.987955,984.142000,974.296045,76.210000,74.280000,48.738351,975.007500,975.217500,0.020009,2.000922,0.795047,0.203429,1.781703,3.340000,1.930000,6.110000,-0.021534,1.739730,2.050570,0.864516,0,0.135484,BEARISH_TREND,0,MOMENTUM,1,85,0.275969,0.356113,1.206970,0,SL,-20.000000,5
R_100_1764468600037_463,R_100,1760949060,2025-10-20T08:31:00.000Z,8,1,31,1,CALL,1,980.480000,983.030000,983.040000,980.480000,980.480000,17.720000,19.780000,1002.659201,992.294500,981.929799,39.050000,40.410000,34.043665,977.411000,977.213500,0.020890,2.089037,-1.139879,2.262076,-0.147866,-2.060000,-1.360000,-21.330000,0.020211,0.313993,2.270807,0.996094,0.003906,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.213723,-1.095487,-1.433540,1,TP,32,14
R_100_1764468600037_464,R_100,1760951640,2025-10-20T09:14:00.000Z,9,1,14,1,CALL,1,981.600000,982.910000,982.910000,980.570000,981.600000,27.970000,30.260000,992.668991,987.037000,981.405009,40.640000,45.370000,28.496548,978.497500,977.913000,0.011412,1.141191,-0.965378,1.127648,0.019865,-2.290000,-4.730000,-12.670000,0.059770,0.317068,1.851035,0.559829,0,0.440171,BULLISH_TREND,2,MOMENTUM,1,85,-0.101771,-0.484600,-0.822438,0,TIMEOUT,19.030155,30
R_100_1764468600037_465,R_100,1760959500,2025-10-20T11:25:00.000Z,11,1,25,1,PUT,0,985.840000,986.960000,986.960000,985.640000,985.840000,67.960000,73.490000,987.164499,980.996500,974.828501,53.840000,58.360000,17.899235,987.909500,987.938000,0.012575,1.257497,0.785263,0.134352,1.116966,-5.530000,-4.520000,14.120000,-0.002885,-0.209483,1.743547,0.848485,0,0.151515,RANGE,1,MEAN_REVERSION,0,80,-0.109431,0.406376,0.744980,0,TIMEOUT,-3.570559,30
R_100_1764468600038_466,R_100,1760965140,2025-10-20T12:59:00.000Z,12,1,59,1,PUT,0,1001.600000,1003.740000,1004.050000,1001.600000,1001.600000,68.230000,77.710000,1004.690990,995.866000,987.041010,69.810000,67.240000,15.600353,985.209500,985.221000,0.017723,1.772325,0.649746,0.308605,1.453573,-9.480000,2.570000,-1.580000,-0.001167,1.663656,2.051724,0.873469,0.126531,0,RANGE,1,MEAN_REVERSION,0,80,-0.219167,0.285357,0.740264,0,TIMEOUT,14.776358,30
R_100_1764468600038_467,R_100,1760977500,2025-10-20T16:25:00.000Z,16,1,25,1,PUT,0,976.860000,974.690000,976.860000,974.690000,976.860000,73.720000,69.480000,976.776074,968.114500,959.452926,48.860000,47.360000,24.415710,985.900500,986.339000,0.017894,1.789370,1.009689,-0.008591,1.781941,4.240000,1.500000,24.860000,-0.044457,-0.916979,1.994948,1,0,0,BEARISH_TREND,0,MOMENTUM,1,85,0.253492,0.400839,1.315107,0,SL,-20.000000,19
R_100_1764468600038_468,R_100,1760991840,2025-10-20T20:24:00.000Z,20,1,24,1,PUT,0,999.280000,998.630000,1000.030000,997.810000,999.280000,64.860000,63.370000,1001.958513,994.949500,987.940487,66.400000,65.750000,19.150086,982.375000,981.154000,0.014089,1.408918,0.617847,0.268044,1.134768,1.490000,0.650000,-1.540000,0.124445,1.720830,1.989901,0.292793,0.337838,0.369369,RANGE,1,MEAN_REVERSION,0,80,0.069097,0.067093,0.701387,0,SL,-20.000000,20
R_100_1764468600038_469,R_100,1761008520,2025-10-21T01:02:00.000Z,1,2,2,1,CALL,1,1014.830000,1015.790000,1015.900000,1014.830000,1014.830000,29.980000,31.460000,1025.731012,1020.573500,1015.415988,35.700000,44.620000,40.463179,1016.267500,1015.265500,0.010107,1.010709,-1.113618,1.074171,-0.057742,-1.480000,-8.920000,-5.720000,0.098693,-0.141449,1.870983,0.897196,0.102804,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.068930,-0.475639,-0.716138,0,SL,-20.000000,17
R_100_1764468600038_470,R_100,1761024660,2025-10-21T05:31:00.000Z,5,2,31,1,PUT,0,971.700000,970.710000,972.500000,970.380000,971.700000,70.200000,68.350000,971.112757,966.337500,961.562243,44.780000,47.660000,51.928409,984.836000,987.435500,0.009883,0.988321,1.122976,-0.060435,1.043301,1.850000,-2.880000,25.420000,-0.263258,-1.333826,1.955188,0.466981,0.377358,0.155660,BEARISH_TREND,0,MOMENTUM,1,85,0.088583,0.592145,0.712043,0,TIMEOUT,-5.680766,30
R_100_1764468600038_471,R_100,1761032040,2025-10-21T07:34:00.000Z,7,2,34,1,PUT,0,966.840000,966.310000,966.840000,965.350000,966.840000,70.210000,68.870000,966.065069,959.577500,953.089931,56.050000,46.380000,49.417140,968.701500,970.128000,0.013522,1.352172,1.119449,-0.080151,1.422166,1.340000,9.670000,14.160000,-0.147042,-0.192164,1.907329,0.355705,0,0.644295,BEARISH_TREND,0,MOMENTUM,1,85,0.081776,0.714598,1.138123,0,SL,-20.000000,15
R_100_1764468600038_472,R_100,1761035940,2025-10-21T08:39:00.000Z,8,2,39,1,PUT,0,978.440000,976.630000,979.240000,976.630000,978.440000,72.920000,69.500000,976.515769,971.341000,966.166231,65.760000,56.120000,35.271362,965.854500,966.434000,0.010655,1.065490,1.371849,-0.196663,1.254422,3.420000,9.640000,7.160000,-0.059963,1.303043,1.964806,0.693487,0.306513,0,BEARISH_TREND,0,MOMENTUM,1,85,0.198669,0.890905,0.821252,0,SL,-20.000000,21
R_100_1764468600038_473,R_100,1761042900,2025-10-21T10:35:00.000Z,10,2,35,1,CALL,1,976.670000,978.450000,978.450000,976.160000,976.670000,27.680000,31.800000,986.703262,982.302000,977.900738,39.910000,44.940000,30.809072,972.880500,972.616000,0.008961,0.896112,-1.279633,1.027293,-0.126014,-4.120000,-5.030000,-12.230000,0.027195,0.389513,1.923248,0.777293,0,0.222707,BULLISH_TREND,2,MOMENTUM,1,85,-0.204359,-0.582253,-0.835618,0,SL,-20.000000,6
R_100_1764468600038_474,R_100,1761052380,2025-10-21T13:13:00.000Z,13,2,13,1,CALL,1,974.640000,979.970000,979.970000,974.520000,974.640000,27.700000,39.130000,988.498893,982.427000,976.355107,43.010000,50.020000,20.475474,979.692500,979.222000,0.012361,1.236101,-1.282467,1.421950,-0.175973,-11.430000,-7.010000,-15.310000,0.048048,-0.515723,2.047290,0.977982,0,0.022018,BULLISH_TREND,2,MOMENTUM,1,85,-0.548968,-0.449420,-0.924034,0,SL,-20.000000,7
R_100_1764468600038_475,R_100,1761057840,2025-10-21T14:44:00.000Z,14,2,44,1,CALL,1,957.640000,956.710000,958.880000,956.410000,957.640000,26.060000,20.260000,974.037635,964.226500,954.415365,25.320000,28.900000,19.601994,976.189500,977.474500,0.020350,2.035027,-0.671329,1.712296,0.336727,5.800000,-3.580000,0.740000,-0.131461,-1.900195,1.832546,0.376518,0.502024,0.121457,RANGE,1,MEAN_REVERSION,0,80,0.113951,-0.398348,-1.083532,0,SL,-20.000000,12
R_100_1764468600038_476,R_100,1761060060,2025-10-21T15:21:00.000Z,15,2,21,1,PUT,0,966.560000,965.640000,966.650000,965.130000,966.560000,70.720000,68.920000,965.290214,958.912500,952.534786,42.560000,43.510000,24.059804,971.967000,973.007500,0.013302,1.330197,1.199097,-0.131372,1.451044,1.800000,-0.950000,28.160000,-0.106936,-0.556295,1.890174,0.605263,0.059211,0.335526,BEARISH_TREND,0,MOMENTUM,1,85,0.106677,0.897741,1.147982,1,TP,32.000000,25
R_100_1764468600038_477,R_100,1761063480,2025-10-21T16:18:00.000Z,16,2,18,1,PUT,0,963.650000,962.620000,963.650000,962.110000,963.650000,70.190000,67.500000,965.066972,957.346000,949.625028,50.020000,49.580000,26.754052,969.248500,969.648000,0.016130,1.612995,0.816477,0.147042,1.455401,2.690000,0.440000,20.170000,-0.041201,-0.577612,1.876032,0.668831,0,0.331169,BEARISH_TREND,0,MOMENTUM,1,85,0.115320,0.297672,1.286512,0,TIMEOUT,-9.131946,30
R_100_1764468600038_478,R_100,1761073500,2025-10-21T19:05:00.000Z,19,2,5,1,CALL,1,976.130000,977.170000,977.280000,975.110000,976.130000,28.560000,30.920000,987.081012,981.616500,976.151988,43.970000,46.590000,21.928488,971.074000,970.719500,0.011134,1.113370,-1.004024,1.121880,-0.002253,-2.360000,-2.620000,-15.410000,0.036519,0.520661,1.936792,0.479263,0.050691,0.470046,BULLISH_TREND,2,MOMENTUM,1,85,-0.106430,-0.422333,-0.791731,1,TP,32.000000,12
R_100_1764468600038_479,R_100,1761094860,2025-10-22T01:01:00.000Z,1,3,1,1,CALL,1,991.490000,989.870000,992.150000,989.080000,991.490000,39.940000,34.910000,1002.228520,995.398500,988.568480,45.720000,36.450000,19.571216,998.237500,998.537000,0.013723,1.372319,-0.572253,1.083069,0.294660,5.030000,9.270000,-5.780000,-0.029994,-0.675941,2.094165,0.527687,0.214984,0.257329,RANGE,1,MEAN_REVERSION,0,80,0.147470,-0.435817,-0.711997,0,SL,-20.000000,8
R_100_1764468600038_480,R_100,1761121740,2025-10-22T08:29:00.000Z,8,3,29,1,PUT,0,903.680000,902.580000,904.100000,902.400000,903.680000,71.550000,69.030000,904.438961,898.916000,893.393039,45.180000,40.030000,78.264211,926.793500,929.856500,0.012288,1.228805,0.862581,0.083986,1.138341,2.520000,5.150000,26.370000,-0.329406,-2.493921,1.718108,0.647059,0.247059,0.105882,BEARISH_TREND,0,MOMENTUM,1,85,0.101910,0.343108,0.775038,0,SL,-20.000000,30
R_100_1764468600038_481,R_100,1761123840,2025-10-22T09:04:00.000Z,9,3,4,1,PUT,0,911.120000,912.160000,912.160000,910.140000,911.120000,70.070000,74.410000,913.347672,905.765500,898.183328,56.990000,55.400000,67.170053,918.816000,921.526000,0.016742,1.674202,0.706196,0.244498,1.419865,-4.340000,1.590000,13.080000,-0.294077,-0.837600,1.766346,0.514851,0,0.485149,BEARISH_TREND,0,MOMENTUM,1,85,-0.087727,0.149490,1.210815,0,TIMEOUT,17.077882,30
R_100_1764468600038_482,R_100,1761126900,2025-10-22T09:55:00.000Z,9,3,55,1,PUT,0,914.480000,912.670000,914.690000,912.420000,914.480000,71.190000,65.980000,914.118837,910.086000,906.053163,62.340000,58.750000,55.435574,912.186000,913.816000,0.008863,0.886254,1.089556,-0.039494,0.921490,5.210000,3.590000,8.850000,-0.178373,0.251484,1.634271,0.797357,0.092511,0.110132,BEARISH_TREND,0,MOMENTUM,1,85,0.184049,0.436019,0.734735,0,SL,-20.000000,12
R_100_1764468600038_483,R_100,1761128100,2025-10-22T10:15:00.000Z,10,3,15,1,PUT,0,919.680000,918.550000,920.450000,918.420000,919.680000,70.690000,68.370000,920.988831,916.881000,912.773169,61.800000,66.720000,45.439521,909.942500,911.108000,0.008960,0.896045,0.681381,0.142314,0.751004,2.320000,-4.920000,8.890000,-0.127921,1.070123,1.548692,0.556650,0.379310,0.064039,BEARISH_TREND,0,MOMENTUM,1,85,0.078349,0.075082,0.452192,1,TP,32.000000,13
R_100_1764468600038_484,R_100,1761135660,2025-10-22T12:21:00.000Z,12,3,21,1,CALL,1,905.040000,905.180000,906.240000,904.980000,905.040000,24.700000,24.860000,917.162587,910.668000,904.173413,33.430000,35.050000,29.590868,909.602500,909.439000,0.014263,1.426335,-0.866568,1.339453,0.095751,-0.160000,-1.620000,-8.730000,0.017978,-0.501593,1.723516,0.111111,0.841270,0.047619,RANGE,1,MEAN_REVERSION,0,80,-0.008839,-0.423594,-0.649864,0,SL,-20.000000,24
